ID,Ground Truth,Predicted Value
29729,1,2
5194,1,2
44017,2,2
63890,1,0
10943,0,2
39397,2,2
52455,1,2
30655,2,2
56418,1,2
44819,1,1
24539,1,2
17857,1,0
43926,1,2
3914,1,2
65650,0,2
37894,1,2
6905,1,2
67039,2,2
67316,1,2
38600,2,2
44615,1,2
10101,2,1
31359,1,2
39647,1,2
29448,1,2
70402,0,2
16293,1,2
10963,1,2
8500,1,0
13082,1,2
81730,1,2
39807,1,0
54917,1,0
42623,0,2
29637,1,2
2075,1,2
23881,1,1
62149,1,1
41342,1,0
69619,1,2
43271,2,2
56824,1,1
47473,1,2
63941,1,2
34295,1,2
19360,1,2
26263,2,0
6278,1,0
21770,1,2
74936,1,2
33491,1,0
68683,1,2
9509,1,1
69905,1,0
13411,1,2
50510,1,2
26470,2,2
47751,2,2
32164,1,2
3528,1,0
32784,1,2
57872,1,2
83675,2,2
29625,1,2
11241,1,1
74829,1,2
71931,1,0
53160,1,2
35895,0,2
73927,1,2
6450,2,2
75188,1,2
64198,2,2
65326,1,2
59887,1,2
80352,1,2
30473,1,2
43968,1,0
58916,1,2
28558,1,2
52888,1,0
26963,2,2
31255,1,2
77281,0,0
7139,1,2
14681,1,0
75917,2,2
71391,2,1
71140,2,2
4076,1,1
101,1,2
20976,1,2
71061,2,2
5359,1,2
61969,2,2
77251,1,2
18864,2,2
33336,1,2
53966,2,2
74782,2,2
74267,1,0
31251,1,2
42517,1,2
22983,1,2
58761,1,2
59241,2,0
82782,2,2
23124,1,1
56057,2,2
15678,1,2
48698,1,2
21348,1,0
37228,1,2
75403,2,2
15817,1,2
37840,1,2
45631,1,2
75794,1,2
79625,1,2
69056,1,2
29523,1,2
82078,1,2
69236,0,2
41748,2,2
22234,1,2
72069,1,2
76002,1,2
71464,1,2
67426,1,2
18888,1,2
41875,0,2
44851,1,2
36928,1,2
8245,1,2
44624,1,2
48294,1,2
50957,1,2
54884,1,2
74399,2,2
24554,1,2
78701,2,2
6478,1,2
5753,1,2
75446,1,2
49335,1,2
9651,1,0
5402,1,0
6534,0,2
51485,1,2
61006,1,2
76025,2,2
81332,1,1
70838,1,2
40087,0,2
27759,0,2
62203,1,0
22993,1,2
83672,1,2
13795,1,2
82417,2,2
21304,1,2
26781,1,1
29897,1,2
83640,2,2
81801,1,0
49511,1,2
1231,1,2
47367,2,2
51325,1,2
46058,1,2
45253,1,2
79419,2,1
10139,1,2
74929,1,0
31572,1,0
16548,1,2
19402,1,2
81931,0,2
4324,1,2
17281,1,2
28265,1,2
79890,1,2
84013,1,2
74793,1,2
76717,2,2
8167,1,2
57307,1,2
74672,0,2
7689,1,2
46619,1,2
25480,1,2
6565,1,2
80516,2,2
79144,2,2
56240,1,2
36784,1,2
52237,2,2
50113,2,2
45369,1,0
72793,1,2
12127,1,2
83187,1,0
33651,1,0
2523,1,2
25804,0,2
27655,0,2
44636,1,2
61887,1,2
41083,1,2
69304,1,2
20534,1,2
54106,1,2
23199,1,2
59942,1,2
663,0,2
57900,0,2
59612,2,2
8225,2,2
65694,1,2
69548,2,2
48207,2,1
37463,2,2
6232,1,2
82362,1,2
39570,1,2
32349,1,2
68003,1,2
60766,1,2
79787,1,2
74726,1,2
81377,2,2
1083,1,2
5990,0,2
69097,1,2
80946,2,2
63858,2,2
27657,1,2
31198,1,2
33758,2,2
20763,1,2
80466,2,2
71920,1,2
57856,2,2
31460,1,0
37542,0,0
14905,1,2
37044,1,2
59384,2,0
39620,0,2
31392,0,2
55579,0,2
32074,2,2
53877,1,1
6720,2,2
53004,1,2
34826,1,2
33431,0,2
12959,1,2
61734,1,2
29256,2,2
5277,0,2
57383,1,2
30150,2,2
24722,1,2
70504,0,0
27140,1,1
64177,2,2
14004,2,2
46337,1,2
23063,1,2
12662,1,2
5471,2,2
53991,1,2
45334,1,0
32957,1,2
2148,1,2
74950,0,0
55291,1,0
8242,2,2
66366,2,2
69741,1,2
38463,1,0
24286,1,0
69871,1,0
40722,1,2
80193,2,1
23216,1,2
32397,1,2
78328,1,2
25202,1,2
55244,1,2
23056,1,2
8178,1,2
25687,0,2
33462,2,2
32521,1,2
53449,0,2
59673,1,2
23183,1,2
40624,0,2
7960,1,1
6609,1,2
54057,1,1
65113,2,0
28623,1,0
27334,1,2
67353,1,2
12734,1,0
51181,1,2
26140,2,2
52403,1,2
1098,1,0
63695,1,2
24075,1,2
28231,0,2
83613,0,2
82181,0,2
10423,2,2
5890,1,2
29469,1,2
38837,1,2
52127,0,2
4408,2,1
39833,1,2
81458,0,1
67559,2,2
64316,1,2
81132,1,0
76956,1,2
34578,1,2
44285,1,2
7687,1,2
17392,0,2
17801,1,2
53219,1,2
56784,1,2
53417,1,2
56405,1,1
67662,2,2
53370,1,2
31949,1,2
6380,1,2
73524,1,2
26803,1,2
68565,2,0
14499,1,2
44537,1,2
46688,1,0
9272,1,0
46065,1,0
80115,1,2
54623,2,2
79758,1,2
42329,1,2
58735,1,2
39046,1,2
69438,2,2
56090,0,2
39479,2,2
9512,1,2
73721,1,1
47727,2,2
81831,1,2
37623,2,2
12197,2,2
39650,1,1
78970,1,0
31369,1,2
67118,2,2
23008,1,2
7179,0,2
79271,1,0
50805,1,2
48954,1,0
34103,1,2
54622,1,1
9319,1,2
17984,1,1
20608,2,2
29319,1,2
67022,2,2
29900,2,2
46573,1,2
81140,1,2
43269,1,2
23884,1,0
60497,1,0
40204,1,2
14289,1,2
72219,1,0
21598,1,2
21288,2,2
71766,0,2
23819,1,0
56365,1,0
48660,1,2
68374,1,2
46396,1,2
43176,1,2
29294,1,2
55857,1,2
77490,1,2
35590,1,0
65869,1,2
27116,1,2
65721,2,2
50514,1,2
5307,1,2
14283,1,2
9487,1,2
69611,1,2
83367,1,1
9965,2,2
28198,1,1
15338,1,2
12719,0,2
78603,2,2
19376,1,2
47137,0,2
35532,1,2
61176,1,2
17740,1,2
41666,1,2
51299,1,0
16112,1,2
54590,1,2
23238,1,0
26755,2,2
4931,0,2
52484,0,2
12680,2,2
33314,2,0
76302,2,2
54930,0,1
14218,2,2
18492,1,2
23697,1,2
29932,1,0
10816,1,2
62016,1,2
17541,1,2
60962,1,0
39885,1,2
79312,2,0
13079,2,2
72467,1,2
74282,2,2
41420,0,2
23941,1,2
4049,1,2
37382,1,2
25325,1,2
13589,1,2
37540,1,2
45082,1,0
1722,1,2
79338,2,2
69379,2,1
6543,1,2
73757,2,2
70435,1,0
38320,1,2
7420,1,1
45166,1,2
14315,1,2
12381,1,2
11381,1,0
70345,2,0
27928,1,0
10696,0,2
29046,1,2
9500,1,2
43626,0,2
64651,1,2
62535,1,2
42412,2,1
31172,0,2
36920,2,2
83299,0,0
62432,1,2
28590,1,2
58187,1,2
64982,2,2
25218,1,2
45751,1,2
39708,2,0
24009,2,2
83395,0,2
30704,1,2
69314,1,2
68486,0,2
73048,1,2
59365,2,0
52005,1,2
40149,1,1
57290,0,2
72993,1,2
64438,0,2
50196,2,2
29428,1,2
21583,1,0
38516,1,2
73746,1,2
10302,1,2
18055,1,2
31086,2,2
35775,1,2
82194,1,2
56797,1,0
7962,1,2
8009,1,0
17059,1,0
80037,2,2
53468,0,2
38946,1,2
51977,1,1
6843,1,2
72291,2,2
72340,0,2
77510,0,2
8088,1,1
83030,0,0
18763,1,2
78556,1,2
28643,1,2
36502,1,2
41443,1,2
33934,1,2
39771,1,2
5719,1,2
30962,0,0
70734,2,2
15325,0,2
6761,1,2
14782,2,2
37257,1,0
24859,1,0
64528,2,0
47586,1,2
55449,1,0
80296,1,1
70735,2,2
31543,1,2
69113,1,0
28447,1,2
21804,1,1
13153,1,0
71496,1,0
41353,1,2
83038,1,2
43557,0,2
4887,1,2
71387,1,0
9982,1,2
43998,2,0
14245,1,2
79454,1,2
24760,0,2
59613,0,2
83961,2,2
35729,1,2
48757,1,2
5770,1,2
34540,1,2
29797,1,2
58628,0,2
72854,1,2
37976,1,2
33180,1,2
54687,1,2
71455,1,0
8029,2,1
24581,1,0
84294,1,0
34427,0,1
18337,1,2
36350,2,0
48235,1,2
13852,1,2
75374,1,2
58981,1,2
41491,1,2
55481,1,0
65334,0,1
16336,2,2
40720,2,2
71672,1,2
4258,1,2
38350,1,2
56627,1,0
14450,1,2
41973,1,2
58128,1,2
47305,1,2
24693,2,2
59836,1,2
70688,1,1
18717,1,2
7802,1,2
21574,1,2
20940,1,2
18627,2,2
52000,1,2
27179,1,2
82401,1,2
77794,1,2
65804,1,2
62893,1,2
2086,0,0
16928,1,2
70514,1,2
49834,1,0
54354,1,2
51607,1,2
76168,2,2
50181,1,2
53604,1,0
45973,2,1
23749,1,2
15512,1,2
49,1,2
10680,1,0
2471,1,2
29912,1,2
25890,1,2
72326,0,2
46386,1,2
52497,1,0
72762,1,2
52094,1,2
66551,1,2
49436,2,2
43827,1,2
72464,2,2
12658,2,0
44343,1,2
37818,1,2
1631,1,2
79697,2,2
5764,1,2
29411,1,2
13596,1,1
45128,1,0
60151,1,2
47689,1,0
18399,1,2
34960,2,1
83044,1,0
4034,1,2
54214,0,2
16930,2,2
45027,2,1
12728,1,2
71595,0,2
445,1,2
67259,2,2
38467,2,0
776,1,0
12439,1,2
11137,1,0
44646,0,2
44911,2,2
44722,0,2
75586,2,2
79124,1,2
70833,1,0
29299,1,2
29854,1,1
63427,1,2
29532,1,2
39798,2,2
82824,1,2
75891,1,1
40341,2,2
49518,2,2
28733,1,0
3291,1,0
18769,1,2
57513,1,2
47200,1,2
57462,1,2
8028,1,2
47973,0,2
27046,1,2
7980,1,0
63696,1,2
69015,1,2
44940,2,2
53453,0,1
46735,1,2
57990,1,2
33977,1,2
29989,1,2
66049,2,0
29929,2,2
19132,2,1
71521,1,0
67881,1,2
6129,1,2
52259,2,2
19600,1,2
22526,1,2
60202,1,0
66913,1,2
50351,1,2
64062,1,2
70903,1,2
38556,0,2
40823,1,2
67916,1,2
2596,1,2
38975,2,2
71212,1,2
11139,1,2
19225,1,2
76087,0,2
82831,2,0
77816,0,2
48926,1,2
2618,1,0
64752,1,2
28421,1,2
79072,2,2
61365,1,0
19757,1,2
59323,1,2
20950,1,2
16959,1,2
35311,1,0
74104,1,2
25900,2,2
19783,0,0
68225,0,2
20948,1,2
39075,2,0
82127,1,2
9793,1,0
30471,1,2
54999,0,0
38096,2,0
62555,2,2
33394,1,2
45474,2,2
943,1,0
7338,1,0
54573,2,2
3377,1,2
83962,0,2
15235,1,2
66909,0,2
27803,1,1
62537,2,2
77093,0,2
65668,1,2
10488,1,0
65239,0,2
57718,1,2
77765,0,2
60748,0,2
25514,2,2
71849,1,2
13713,2,2
61874,1,2
13769,1,2
32630,1,2
68405,1,2
28782,1,2
24055,2,2
82601,2,2
59884,1,2
30515,1,0
13028,1,2
74637,1,0
16096,1,2
26603,1,0
53056,1,0
63323,1,2
36577,1,0
3609,1,2
29493,1,2
77465,1,2
29836,1,2
17588,1,2
52826,2,2
15202,1,2
74180,1,0
74838,1,2
82528,2,0
72682,1,0
82816,1,2
78408,1,0
13004,1,2
21978,1,2
82624,1,1
17402,1,2
76384,0,1
41879,2,2
51123,1,2
44436,0,2
23259,1,2
60381,1,0
35334,2,2
22311,1,2
56474,2,2
1640,0,2
18396,0,2
54746,1,2
31681,1,2
10947,1,2
74903,1,2
75085,1,2
34701,1,2
73180,2,2
51797,2,2
6959,1,2
66442,1,2
34653,1,2
53788,1,2
64716,0,2
14444,2,2
62728,0,2
72321,1,2
62628,1,2
43868,1,2
45910,1,1
72273,1,2
57179,0,2
10612,0,2
34539,1,0
46778,1,2
31831,1,0
68179,1,2
80191,1,0
8071,1,1
64360,2,2
38312,2,2
41852,1,0
78658,0,2
52125,1,2
72783,1,2
81736,2,2
23561,1,2
7505,0,2
63380,1,2
64674,2,2
78208,0,2
39308,1,0
40504,0,2
35446,1,2
33532,1,2
17154,0,2
38615,1,2
48487,1,2
34529,1,2
13372,0,1
67817,1,2
7281,1,2
30194,1,2
58008,1,2
41229,2,0
80090,2,2
83457,1,2
59065,0,2
41492,1,2
81881,0,2
75524,0,2
36912,1,2
78902,2,2
31020,0,2
54120,2,2
29660,1,2
11663,1,0
53253,1,2
28685,1,2
21881,1,0
34308,1,2
49196,1,2
37461,1,0
55169,0,2
10765,1,2
58982,1,2
50425,0,2
83145,1,2
35354,1,0
18926,1,1
4897,1,2
47899,1,2
15587,1,0
79668,1,2
17366,1,2
11754,1,0
14763,1,2
63945,1,2
18800,1,2
25785,2,2
39019,1,2
34914,1,2
27113,1,0
8851,0,2
66443,1,1
25563,2,0
37908,1,2
41625,2,2
80221,1,1
24133,1,2
22331,1,2
47272,1,2
69992,1,2
72419,2,2
46777,1,2
52146,1,1
46636,1,2
61130,1,2
38893,1,1
25967,1,0
11303,1,2
43782,1,2
31441,1,0
41053,1,2
11543,1,2
688,1,0
2583,1,2
66654,0,2
71323,1,2
78929,2,2
43425,1,2
80088,1,0
1435,1,2
49692,1,0
31959,2,0
18269,1,2
14212,1,2
70118,1,0
37909,1,2
28718,2,2
54467,1,2
20452,1,2
35719,1,2
25527,1,2
20848,1,2
8841,1,2
56387,0,2
29617,2,2
52840,0,2
4991,2,2
22887,0,2
61801,0,2
42784,1,1
16610,1,2
54883,1,1
58447,2,2
56965,2,2
10271,1,2
54688,1,0
72939,1,2
59847,2,2
15649,1,2
81508,2,2
37673,1,2
49899,1,2
48611,0,2
64620,1,2
15081,1,2
59517,1,2
48318,2,2
74287,2,2
40215,1,2
82141,1,2
59635,0,2
81789,1,2
71574,2,0
12063,0,2
13848,1,2
51343,1,1
64947,1,2
59427,1,2
1708,1,2
55593,2,1
44731,0,2
31855,1,2
67525,2,2
79267,1,0
72827,2,2
3510,1,0
46728,2,2
77526,1,2
27134,2,2
31568,0,0
3269,1,2
14297,2,0
32620,1,2
32,0,2
77556,1,0
41722,2,2
36795,1,0
39748,0,2
10601,2,0
32168,1,2
83585,2,0
12118,2,2
78187,1,2
49568,2,0
31102,1,2
51591,1,2
76786,2,1
77530,2,0
64672,1,2
47843,1,2
54336,1,2
62428,1,2
69190,1,2
2271,1,2
712,1,2
61190,2,0
72232,1,2
9285,1,2
56455,1,0
17582,1,0
18701,1,0
56680,2,2
2879,1,2
29414,2,2
8925,1,1
33835,1,2
73749,2,2
65964,0,2
20678,1,0
47974,1,0
82658,1,0
65625,1,2
61644,1,2
42091,2,1
8369,2,2
10737,1,2
55344,1,2
27343,1,2
32607,1,2
72409,0,2
443,2,2
22597,1,2
81113,1,2
67028,1,2
84472,0,2
36584,2,2
25701,2,2
61568,1,2
45673,0,2
1388,1,2
74330,2,2
37326,1,2
66398,2,2
3234,1,2
4350,1,2
81511,1,0
22563,1,2
40140,1,2
45804,1,2
7839,1,1
75451,2,0
59593,1,2
38014,2,2
21608,1,2
42940,1,0
43880,0,2
51320,1,2
13617,1,2
55285,2,2
49217,2,2
48346,1,2
83785,1,2
76984,0,0
50956,0,2
19408,1,2
70451,1,2
77289,1,2
35638,0,2
20080,2,2
79770,2,2
80452,1,2
26355,1,2
21476,1,2
75789,1,2
18377,1,2
26967,1,0
33730,1,0
79020,1,0
14850,1,0
11632,1,2
62075,0,2
56780,1,2
45719,1,2
2742,2,2
25033,0,2
34453,2,0
48156,1,1
79867,2,2
29180,1,2
17265,0,2
52984,0,1
23288,2,2
57303,1,2
76976,1,0
48312,2,2
60121,1,2
23191,1,2
53997,0,0
72640,1,2
1975,0,2
62600,2,2
66887,2,2
10794,1,2
79859,1,2
2446,1,2
84433,1,2
39697,1,2
21132,1,2
83682,1,2
15469,1,2
22300,0,2
34402,1,2
10157,1,2
83621,0,2
79063,0,0
40437,2,2
39732,1,0
84488,1,2
51365,1,2
3665,1,2
34246,1,2
18220,1,2
82355,1,0
50491,1,2
39323,2,0
37432,1,2
72438,2,2
74248,1,2
32973,0,0
5843,1,2
77078,1,2
47231,1,2
65605,1,2
51998,2,2
16638,1,2
67915,1,0
2973,1,2
1258,1,2
42362,2,2
12183,1,2
48554,1,2
24784,1,0
15983,1,2
36532,1,1
78588,1,2
28580,1,0
45022,1,2
54115,1,0
28882,2,2
35094,1,2
6098,1,0
21933,2,2
27308,1,2
50333,1,0
80576,2,2
10309,1,2
35744,1,2
31261,1,2
48960,1,2
11693,1,2
59498,1,2
5375,1,2
9120,1,2
41511,1,2
6492,2,2
24214,2,0
38578,1,2
77218,1,2
38438,1,2
16212,1,2
44504,2,2
78574,1,2
52931,1,1
20055,0,2
34079,1,2
61170,1,2
53837,0,2
42351,0,2
16643,2,2
80160,1,2
68791,2,0
34877,1,2
62145,1,2
779,1,2
24420,1,0
39427,1,2
47261,2,0
46816,0,2
47090,1,2
29303,1,2
26172,2,2
41755,2,2
39920,2,2
44042,1,2
33966,1,2
82426,2,2
7998,0,2
32139,1,2
13990,1,0
46602,2,1
34867,1,2
70670,2,0
37804,1,1
63600,1,2
65421,1,2
62545,1,0
43167,2,2
82358,2,2
45657,1,2
47370,2,2
10706,1,2
74095,1,0
9810,0,2
47848,1,0
32757,1,0
66540,1,2
80034,1,2
36599,1,2
25277,1,2
42515,1,2
66850,1,2
10119,0,0
28868,1,2
24338,2,2
57282,1,2
60272,0,2
40325,2,2
62086,0,2
76169,2,2
25344,1,0
4512,2,0
66293,1,2
64595,1,2
19762,1,2
32496,1,2
71863,1,2
82803,0,0
36707,1,0
24344,1,2
10766,1,2
8919,0,2
5087,1,2
58336,1,2
49839,0,2
6341,1,1
84662,1,2
18685,1,2
83292,1,2
59037,1,0
67209,2,2
66058,1,2
4916,1,2
78203,1,2
20309,1,2
82274,1,2
71376,1,2
22509,2,0
72300,0,2
17040,0,1
45880,1,2
65828,0,2
70989,0,2
6383,1,2
45339,2,2
30108,1,0
17173,1,2
53352,1,2
63632,2,2
5240,1,2
80832,1,2
33598,2,2
14779,1,2
52275,1,0
55122,1,2
61256,1,2
61514,1,2
30375,1,2
6102,1,2
33926,1,2
33428,1,2
70240,1,2
35136,1,2
72480,1,2
24681,1,2
22160,2,1
34511,1,0
22264,1,2
15437,1,2
58430,1,2
34164,1,2
52407,2,2
16684,1,2
60251,2,2
64069,1,0
56759,1,0
12141,1,0
46183,1,2
52119,1,2
48100,1,2
4960,1,2
25680,0,2
77067,1,2
65742,2,0
48903,1,2
51023,1,2
23492,1,2
14494,2,0
53185,1,2
45289,1,2
55019,2,2
30255,1,2
