ID,Ground Truth,Predicted Value
77103,1,0
32122,1,0
12252,1,0
34408,1,0
20309,1,0
78402,2,0
54084,1,0
27655,0,0
14692,2,0
48030,1,0
84693,1,0
13135,1,0
82127,1,0
71047,1,0
76733,1,0
34127,0,0
63064,1,0
82803,0,0
38338,2,0
15854,2,0
80004,2,0
72986,1,0
69494,1,0
71394,1,0
82392,1,0
70102,2,0
27515,2,0
57873,1,0
11139,1,0
72749,2,2
26019,0,0
50514,1,0
12663,1,0
62011,1,0
25987,1,0
10847,1,0
77919,1,0
40429,1,0
47652,2,0
59453,1,2
28813,1,0
27593,1,0
56243,1,0
34924,1,0
22339,2,0
74300,1,0
12960,1,0
75446,1,0
81933,1,0
15875,1,0
59922,2,0
58937,1,0
52275,1,0
10603,1,0
49436,2,2
42086,0,0
14004,2,0
42940,1,0
63976,1,0
83505,2,0
79362,1,0
62137,1,0
47212,2,0
62635,1,0
23267,1,0
32680,1,0
68412,2,2
28938,1,0
66293,1,0
77690,1,0
67559,2,0
79787,1,0
18594,0,0
6278,1,0
47791,2,0
53453,0,0
60480,2,0
83936,1,0
83319,2,2
65627,1,0
45227,1,0
60904,0,0
37109,1,0
50196,2,0
61514,1,0
56594,2,0
59323,1,2
41651,0,0
58982,1,0
80850,0,0
33445,1,0
19917,1,2
8643,1,0
41702,2,0
56421,1,0
17772,2,0
18836,1,0
29797,1,0
58981,1,0
50950,1,0
64950,0,0
65828,0,0
24055,2,0
11744,1,0
42606,1,0
53829,0,0
60580,1,0
58378,1,0
67218,2,0
21157,1,0
27063,2,0
26610,1,0
1372,1,0
11530,2,0
34325,1,0
42777,2,0
52283,2,0
70737,2,0
79406,1,0
77820,1,0
63365,1,0
35286,0,0
77899,2,0
33927,1,0
25574,1,0
27189,1,0
13568,1,0
10157,1,0
18955,2,0
68038,2,0
44412,1,0
61870,1,0
56257,1,0
70735,2,0
77795,1,0
65594,2,0
72209,1,0
68444,1,0
42403,1,0
36859,0,0
5749,1,0
64062,1,0
37057,2,0
19055,1,0
57215,1,0
48300,1,0
27609,1,0
53096,1,0
28775,2,0
76148,1,0
13063,2,0
45232,1,0
36176,2,0
30520,0,0
5586,1,0
24539,1,0
80637,1,0
19174,1,0
5808,1,0
81436,0,0
63760,1,0
80327,1,0
603,1,0
2438,1,0
38766,1,0
17154,0,0
10598,2,0
83317,1,0
52215,1,0
17613,2,0
75002,2,0
68006,2,0
45558,1,0
83470,2,2
41877,1,0
41322,1,0
25064,1,0
80466,2,0
40236,0,0
73746,1,0
32663,1,0
52454,1,0
25361,2,0
19114,2,0
46155,2,0
33863,1,0
10488,1,0
75426,2,0
36376,1,0
62884,1,0
48611,0,0
69481,1,0
59081,0,0
17541,1,0
38474,1,0
8543,1,0
16212,1,0
15165,1,0
23472,1,0
76514,1,0
59106,1,0
71141,2,0
979,2,1
81043,1,0
24581,1,0
3475,2,0
38952,1,0
79190,2,0
58122,1,0
33966,1,2
83585,2,0
27993,1,0
36642,1,0
10662,2,0
45827,0,0
9438,2,0
77901,1,0
27406,2,0
13245,1,0
35552,1,0
25067,2,0
54691,1,0
81076,2,0
60503,1,0
82401,1,2
69304,1,0
37906,1,0
38350,1,0
44504,2,0
55732,1,0
31706,1,0
76112,1,0
31405,0,0
19783,0,0
50256,1,0
28697,0,2
36041,1,0
18685,1,0
10623,1,0
38202,1,0
29049,1,0
20197,0,0
72753,1,0
83148,0,0
16314,2,0
26570,1,0
71212,1,0
70734,2,0
52119,1,0
65581,1,0
72836,1,0
17588,1,0
67133,2,0
4305,2,0
69655,2,1
3665,1,0
64804,1,0
19678,1,0
11579,2,2
22638,1,0
16517,1,0
34008,1,0
27182,0,0
23547,0,0
80344,1,0
28334,2,0
20999,1,0
774,2,0
37359,1,0
37407,1,0
56082,2,0
17500,1,0
26236,1,0
6531,1,0
4300,2,0
57179,0,0
29072,1,0
67790,1,0
47689,1,0
53215,2,0
53743,1,0
64811,0,0
10638,1,2
59856,1,0
57748,2,0
10162,1,0
70163,1,0
34175,1,0
31130,1,0
67268,1,0
46798,1,0
48560,1,2
72789,1,0
3154,1,0
5525,2,0
32300,1,0
89,1,0
67601,0,0
56125,0,0
26600,2,0
46687,1,0
38394,0,0
83437,2,0
41670,2,0
23561,1,0
54809,1,0
35539,2,0
60241,1,0
38349,2,0
77730,0,0
46360,1,0
67834,1,0
80050,1,0
70603,1,0
63272,1,0
3832,2,0
46716,1,0
11784,0,0
56854,2,0
50124,2,0
35030,1,0
50131,1,0
80598,2,0
13226,1,0
36903,1,0
9757,0,0
53847,2,0
58953,1,0
12381,1,0
1584,1,0
65722,2,0
23562,1,0
48334,2,0
59862,1,0
76494,1,0
31819,1,0
17870,2,0
12779,1,0
66717,2,0
28126,1,0
36200,1,0
63461,1,0
3824,1,0
61453,1,0
37908,1,0
83560,1,0
13589,1,0
22165,0,0
30303,1,0
69327,1,0
61293,2,0
66049,2,0
74065,1,0
48064,2,0
8016,1,0
40178,1,0
49556,1,0
64560,1,0
75586,2,0
69850,0,0
34109,1,0
59612,2,2
16015,1,2
72009,1,0
83187,1,0
53259,1,0
81539,1,0
63534,0,0
17031,0,0
15080,1,0
78810,1,0
42714,2,0
66599,2,0
43880,0,0
880,1,0
35312,1,0
25527,1,0
81343,2,2
39716,1,0
4304,2,0
6341,1,0
77653,1,0
83112,1,0
79845,2,0
41059,1,0
7116,1,0
60071,1,0
64198,2,0
18435,1,0
44946,1,0
9246,1,0
29441,1,0
58690,1,0
13813,1,0
29312,1,0
77906,0,0
61959,1,0
43659,1,0
13118,1,0
37978,1,0
23344,1,0
67261,1,0
83477,0,0
34054,1,0
46577,1,0
51493,1,2
788,1,0
32246,1,0
24461,1,0
31988,1,0
21031,2,0
76061,1,1
64998,1,0
23665,1,0
31972,1,0
7684,1,0
30854,1,0
55552,2,0
52000,1,0
45278,1,0
49534,1,0
57677,2,1
53802,1,0
414,1,0
33964,2,0
30235,1,0
29637,1,0
18544,1,0
82628,0,0
74548,1,0
73301,2,0
51554,2,0
52225,1,0
83902,2,0
1416,1,0
27759,0,0
44989,1,0
1406,0,0
49351,1,0
41060,2,0
34884,0,0
69366,1,0
7426,1,0
17570,1,0
40118,0,2
13889,0,0
70104,1,0
38701,1,0
40219,1,0
1757,1,0
45476,1,0
67346,1,0
50754,1,0
30909,1,0
5728,1,0
79249,1,0
62893,1,0
49852,1,0
28302,2,0
8637,1,0
52512,1,0
18869,1,0
50370,1,0
28293,1,0
28033,1,0
66320,1,0
18680,1,0
55519,1,0
8841,1,0
83083,1,0
23154,2,0
12183,1,0
24011,1,0
57055,1,0
19296,1,0
51620,1,0
39992,2,0
16253,0,0
73048,1,0
47777,1,0
24838,1,0
8683,0,0
76482,1,0
9512,1,2
78105,1,0
3685,1,0
18019,1,0
41800,1,0
19600,1,0
56472,2,2
35775,1,0
8739,1,0
1600,2,0
67638,0,0
1548,1,0
3126,1,0
57997,1,0
8558,1,0
73332,0,0
31624,1,0
11087,1,0
34960,2,0
62555,2,0
5402,1,0
7998,0,0
37643,1,0
82928,1,0
22617,1,0
3190,1,0
10933,1,0
46154,0,0
3548,2,0
24859,1,0
37668,1,0
16918,1,0
29625,1,0
62149,1,0
9773,1,0
69263,1,0
51264,1,0
43580,1,0
58883,1,0
43463,1,0
390,2,0
67311,2,0
51942,1,0
68180,1,0
64947,1,0
41875,0,0
14415,1,0
38469,2,0
48156,1,1
9761,1,0
4511,2,0
52296,1,0
978,1,0
9899,1,0
56276,0,0
39650,1,0
58740,0,0
29428,1,0
2032,0,0
56144,1,0
6959,1,0
12824,2,0
37270,1,0
19153,2,0
77286,1,0
14577,0,0
4041,2,0
17582,1,0
5849,1,0
8584,0,0
69905,1,0
31416,1,0
15054,1,0
78474,2,0
31291,2,0
75713,0,0
29437,1,0
49472,1,0
20402,1,0
12388,0,0
51221,2,0
20348,1,0
60113,0,0
19034,1,0
28381,1,0
531,2,0
71216,1,0
12325,2,0
32619,0,0
5542,1,0
64177,2,0
9955,1,0
64822,1,0
463,1,0
59010,1,0
31441,1,0
6761,1,0
15247,1,0
33301,1,0
60874,2,0
44184,1,0
73199,2,1
73469,1,0
51431,1,0
54139,1,0
72880,1,0
52911,1,0
84335,1,0
57129,1,0
67968,1,0
58975,1,0
78161,1,0
77955,1,0
84400,1,0
59884,1,0
72955,2,0
4049,1,2
46573,1,0
45818,1,0
54923,1,0
54057,1,0
56173,0,0
29807,1,0
18173,1,0
6412,1,0
40341,2,0
20692,0,0
80944,0,0
80544,2,1
2260,1,2
68199,0,0
55219,1,0
81113,1,0
69878,1,0
46513,2,0
61695,1,0
45373,1,0
73059,1,0
19241,1,0
67427,2,0
7095,1,0
56098,1,0
4681,1,0
41534,0,0
52151,0,0
13278,1,0
10407,2,0
67432,1,0
58536,1,0
75644,1,0
18902,1,0
60282,0,0
31896,1,0
45650,1,0
5587,1,0
81357,0,0
1365,1,0
6880,1,0
62126,1,2
83082,1,0
67959,1,0
45645,1,0
28856,1,0
33457,1,0
51752,1,0
53621,2,0
58490,0,0
29444,2,0
43,0,0
79419,2,0
63790,1,0
31275,1,0
75284,1,0
11207,1,0
60672,1,0
68893,1,0
77666,1,0
37673,1,0
773,1,0
10558,1,0
15620,1,0
52794,1,0
26116,2,0
51809,1,0
34277,1,0
7738,1,0
71657,2,0
77759,2,0
4644,1,0
50853,0,0
59517,1,0
68495,1,0
12664,1,0
81726,1,0
39938,1,0
21438,1,0
5194,1,0
56369,1,0
16150,1,0
45128,1,0
56881,1,0
30715,1,0
39848,2,0
2446,1,0
4717,1,0
25720,2,0
81875,2,0
20940,1,0
24251,1,1
46602,2,0
24631,1,0
53708,1,0
63361,0,0
40780,1,0
28882,2,0
47727,2,0
35994,1,0
17133,1,0
40436,1,0
9487,1,0
55883,1,0
28087,1,0
11825,1,0
52536,1,0
24010,1,0
25701,2,0
49805,0,0
50480,1,0
49366,0,0
80819,1,0
74769,1,0
2224,1,0
59572,2,0
488,1,0
31989,2,0
62345,2,0
33431,0,0
14080,1,0
27873,1,0
17740,1,0
79061,2,2
76823,1,0
44674,1,0
48082,2,0
42508,1,0
8064,1,0
43694,1,0
542,1,0
78625,1,0
42755,1,0
2119,2,0
10139,1,0
52247,1,0
52125,1,0
48126,1,0
34481,1,0
67368,1,2
17689,1,0
77510,0,0
82764,1,0
53073,2,0
692,1,0
64465,1,0
34743,1,0
60373,1,0
11486,1,0
79147,1,0
63998,0,0
30673,1,0
64802,2,0
18584,1,0
28185,1,0
32974,1,0
69345,0,0
6601,2,0
32774,1,0
58293,1,0
1118,0,0
8178,1,0
30526,1,0
63,1,0
41721,1,0
56489,1,0
33835,1,0
45156,1,0
51013,1,0
42497,0,0
64025,1,0
79144,2,2
56824,1,0
70920,2,0
26263,2,0
31883,2,0
77093,0,0
19379,2,0
36532,1,0
33447,1,2
30487,1,0
41407,0,0
13939,1,0
80139,1,0
64739,1,0
32469,1,0
36962,2,0
66829,2,0
22282,1,0
1050,1,0
75636,2,0
25620,0,2
70483,1,0
39598,2,0
19222,0,0
68655,0,0
8867,1,0
27667,0,0
35902,0,0
24932,1,0
61678,2,0
21161,1,0
77589,1,0
46337,1,0
32178,1,0
76287,1,0
26411,1,0
19138,2,0
11522,2,2
2643,1,0
44584,1,0
74483,1,0
57878,2,0
81987,1,0
5375,1,0
64322,1,0
20939,1,0
71938,0,0
84083,1,0
285,2,0
17917,0,0
80296,1,0
8519,1,0
10188,0,0
55593,2,1
61520,2,0
57021,1,0
47312,1,0
50332,1,0
80335,1,0
42462,2,0
21960,1,0
70435,1,0
71877,1,0
38613,1,0
33296,1,2
80088,1,0
40437,2,0
80576,2,0
4626,1,0
82675,2,0
25551,1,0
60562,2,0
4161,1,0
22969,1,0
41766,2,0
20615,1,0
41751,1,0
54336,1,0
55484,1,0
14781,1,0
70438,1,0
8175,1,0
11535,1,0
47906,0,0
12702,1,0
30870,1,0
78919,1,0
42329,1,0
77096,1,0
39017,1,0
33140,1,0
41246,1,0
82495,2,0
39479,2,1
61634,1,0
22541,1,0
19402,1,0
77982,1,0
83172,1,0
63627,2,0
15649,1,0
56455,1,2
70411,2,0
38046,2,0
14733,2,1
5807,1,0
9013,1,0
20677,1,0
27683,1,0
7839,1,0
30789,2,0
79267,1,0
3279,1,0
5758,1,0
49925,0,0
80221,1,0
29851,1,0
1855,1,0
65031,1,0
49196,1,0
67874,1,0
70,2,0
29088,1,0
2984,2,0
43173,1,0
81010,1,0
319,1,0
8920,1,0
53458,0,0
29351,1,0
12603,1,0
67908,1,0
16204,2,0
50793,2,0
52635,1,0
49093,1,0
18627,2,0
13749,1,0
61734,1,0
34894,1,0
69784,1,0
24323,1,0
54467,1,0
71083,1,0
46462,1,0
52154,1,0
49611,1,0
81698,1,0
51716,1,0
39708,2,0
35744,1,0
13003,2,0
78328,1,0
77183,1,0
80031,2,0
14357,1,0
61090,0,0
46660,0,0
48376,1,0
24448,1,0
11046,0,0
21217,1,0
66507,0,0
45451,1,0
28068,1,0
5845,1,0
14272,2,0
78556,1,0
42174,1,0
71020,2,0
82030,1,0
15501,1,0
34921,0,0
2879,1,0
68427,1,0
7258,1,0
73077,2,0
56166,1,0
8361,1,0
1585,1,0
30810,1,0
19042,1,0
27802,0,0
64834,1,0
52455,1,0
4408,2,0
47090,1,0
53731,1,0
8223,2,0
27712,1,0
27363,1,2
60591,0,0
12600,1,0
10438,2,0
14247,1,0
29952,1,0
18973,1,2
36108,1,0
6518,1,0
22276,0,0
25033,0,2
1471,1,0
32957,1,0
77816,0,0
16885,0,0
62806,2,0
5517,1,0
62225,1,0
81297,1,0
50351,1,0
26326,2,0
64828,1,0
65202,1,0
12417,0,0
76795,1,0
61259,1,0
11970,1,0
14833,1,0
64686,1,0
54440,1,0
46183,1,0
16630,1,2
32724,2,2
54884,1,0
22823,1,0
74066,1,0
2754,1,0
83496,1,0
56377,2,0
20174,1,0
25124,0,0
71364,1,0
64258,1,0
29120,0,0
37453,2,0
26416,1,0
77266,1,0
66366,2,0
35551,1,0
19445,0,0
49342,1,0
17635,1,0
28440,1,0
20847,0,0
81292,1,0
73592,0,0
25202,1,0
64120,0,0
55072,2,0
11754,1,2
50107,1,0
10530,1,0
72311,0,0
26497,1,0
32630,1,0
61874,1,0
32450,1,0
79525,1,0
823,1,0
30050,1,0
43808,1,0
62018,2,0
30336,1,0
81261,0,0
7649,1,0
20706,0,0
25423,1,0
80348,1,0
29431,1,0
29448,1,0
39155,1,0
9319,1,0
25171,1,2
45814,1,0
18800,1,0
40540,1,0
8542,1,0
66503,1,0
20438,1,0
74159,2,2
17207,0,0
77067,1,0
34651,1,0
1949,1,0
48635,1,0
44512,1,0
65916,0,0
78881,1,0
15187,2,0
67954,2,0
65421,1,0
79346,1,0
80809,1,0
41676,1,0
77285,1,0
38094,1,0
5248,1,0
37693,2,0
46562,1,0
61658,2,0
73147,1,0
79741,0,0
19052,1,0
27826,1,0
38539,1,0
42198,1,0
81925,2,0
27312,0,0
40026,2,0
64513,0,0
29751,2,0
5618,0,0
27740,1,0
23941,1,0
26018,1,0
30382,2,0
61315,0,0
28383,1,0
4199,1,0
910,1,0
45730,1,0
48146,0,0
77707,1,0
15665,1,0
59616,1,0
68055,2,0
40567,1,0
27928,1,0
77696,2,0
77710,1,0
17894,1,0
2674,1,0
8275,1,0
65113,2,0
62818,2,2
24128,0,0
84662,1,2
35081,1,0
76798,1,0
34327,1,0
16873,2,0
49028,1,0
71791,2,0
18552,1,0
6586,0,0
23380,1,0
7782,1,0
74683,0,0
4167,1,0
29150,1,0
72409,0,0
42170,2,0
57856,2,0
40140,1,0
4415,1,0
36051,1,0
74929,1,0
63512,1,0
63521,2,0
2324,2,0
19154,2,0
16153,1,0
36912,1,0
51755,0,0
8911,1,0
17402,1,0
56691,1,0
11511,1,0
19248,1,2
6043,1,0
83419,1,0
16302,0,0
5797,1,0
68805,2,0
42195,0,0
34286,1,0
70037,0,0
824,1,0
83403,1,0
74399,2,0
4851,1,0
9394,1,0
83806,0,0
14487,2,0
5290,2,0
51485,1,0
51822,1,0
77859,0,0
7135,1,0
22918,1,0
62593,2,0
10618,1,0
84319,2,0
83225,1,0
22887,0,0
71178,2,0
69159,0,0
54518,1,0
32349,1,0
63723,1,0
12841,2,0
83613,0,2
61377,1,0
42116,1,0
76219,1,0
50778,2,2
47748,1,0
11835,0,2
12439,1,0
67028,1,0
58396,1,0
27116,1,0
23133,1,0
10949,1,0
29135,1,0
11159,1,0
28533,1,0
13852,1,0
72347,1,0
11826,1,0
76013,1,0
44205,1,0
64219,0,0
23138,1,0
56389,2,0
29089,2,0
40627,1,0
20705,1,0
52307,1,0
69992,1,0
33791,1,0
7678,1,0
36432,1,0
12995,0,0
33176,0,0
36527,1,0
42362,2,0
32814,1,0
81052,1,0
42309,1,0
596,1,0
84665,1,0
57267,1,0
83986,0,0
50283,0,0
58466,1,2
18864,2,0
18425,1,0
84117,2,0
4754,1,0
11693,1,0
68358,1,2
52261,0,0
70455,2,0
38464,1,0
28765,0,0
53964,1,0
68852,0,0
71956,1,0
67007,1,0
21480,1,0
48629,0,0
67022,2,0
51239,1,0
6609,1,0
79474,2,0
72159,1,0
63605,0,0
56965,2,0
77547,2,2
34396,1,0
50296,1,0
51035,1,0
67984,2,0
67259,2,0
13978,0,0
58974,1,0
79437,1,0
53924,0,0
51115,1,0
2618,1,0
3795,1,0
79604,1,0
42091,2,0
40861,1,0
42817,1,0
1478,2,0
10963,1,0
78981,1,0
38014,2,0
84332,2,0
22273,2,0
32,0,0
79398,1,2
53903,2,0
69870,2,1
59455,1,0
2104,1,0
55485,2,0
20626,1,0
14719,1,0
11090,1,0
25015,1,0
22199,0,0
60202,1,0
60613,2,0
40139,1,0
19550,1,0
17933,1,0
71176,1,0
71074,1,0
15814,1,0
48516,1,0
59184,1,0
72284,0,0
16743,1,0
45625,1,0
5312,1,0
24190,1,0
16398,1,0
46489,1,0
29989,1,0
84515,1,0
4797,2,0
61970,1,0
2572,1,0
37240,1,0
59363,1,0
12773,1,0
51505,2,0
1885,2,0
27414,1,0
64833,1,0
16078,1,0
13173,1,0
39771,1,0
55038,1,0
4048,1,0
48488,1,0
74330,2,2
3059,1,0
54915,1,0
56445,1,0
13769,1,0
48451,1,0
65545,1,0
60565,1,0
65775,1,0
30481,1,0
44715,0,0
37286,1,0
28756,1,0
43178,1,0
21348,1,2
83780,0,0
40722,1,0
32973,0,0
3617,1,0
20006,1,0
34844,2,0
27260,2,0
14718,1,0
63304,1,0
37882,1,0
10719,2,0
82854,2,0
5821,1,0
41798,1,0
55203,1,0
26929,2,0
59718,1,0
70559,1,0
56474,2,0
21978,1,0
1095,1,0
34865,1,0
47787,1,0
19060,2,0
56279,1,0
63314,1,0
43181,1,0
13004,1,0
67597,1,0
2814,1,0
4785,1,0
77818,2,0
1249,1,0
45763,1,0
20711,1,0
12048,1,0
43274,1,0
58206,1,0
14665,1,0
24467,2,0
71413,0,0
12079,1,0
4278,0,0
29985,1,0
12675,1,0
70428,1,0
5137,1,0
44624,1,0
50425,0,0
36583,1,0
79394,1,0
48903,1,0
24760,0,0
52888,1,0
6383,1,0
64620,1,0
84508,2,0
67810,1,0
60987,1,0
57580,1,0
3593,2,0
76814,2,0
59000,1,0
47216,2,0
37257,1,0
34762,1,0
35482,2,0
13836,1,0
28590,1,0
47899,1,0
28497,0,0
28023,1,0
39165,1,0
24379,1,0
2644,1,0
12076,1,0
7241,1,0
67525,2,0
74248,1,0
18143,2,0
28948,1,0
67039,2,0
18762,2,0
70310,2,0
57562,1,0
58889,1,0
7561,1,0
75471,0,0
84274,1,0
54257,2,0
23826,2,0
75011,2,0
2485,1,0
64672,1,0
74405,1,0
5980,1,0
26363,1,0
70524,2,0
10891,1,0
27273,1,0
15303,1,0
47227,2,0
63681,2,0
3189,0,0
33934,1,0
70353,0,0
5409,1,0
42899,1,0
19471,2,0
59538,1,0
27376,0,0
37430,1,0
34830,1,0
54673,0,0
32799,2,0
78183,1,0
58376,1,0
63427,1,0
58157,0,0
81803,2,0
7563,1,0
19971,1,0
42218,1,0
19997,1,0
27217,1,0
3781,2,0
5554,1,0
8940,1,0
73652,0,0
13750,1,0
79736,1,0
66719,1,0
12452,2,0
2735,2,0
69492,1,0
56483,2,0
73637,2,0
