ID,Ground Truth,Predicted Value
8187,2,1
14640,2,1
34762,1,1
62424,0,1
50900,0,0
36692,1,1
9166,1,1
6723,1,1
73868,2,2
66641,0,0
37823,1,1
56854,2,2
68444,1,1
1515,1,1
79681,2,1
77942,2,2
53367,1,1
37438,1,1
23849,1,1
48269,1,1
38754,1,1
28697,0,1
24492,1,1
10190,1,1
11006,1,1
24456,1,1
29398,2,2
58186,1,1
69688,1,1
42110,2,1
38000,1,1
9627,1,1
30705,0,1
38373,0,0
25634,1,1
37670,2,2
22935,1,1
68180,1,1
11132,1,1
40996,2,2
60328,1,1
1811,2,2
59616,1,0
21020,0,1
48516,1,1
12115,1,1
7807,2,2
4260,1,1
64778,0,0
12199,1,1
77707,1,1
68895,0,0
8484,2,1
24399,1,1
978,1,1
71083,1,1
41146,1,1
26977,1,1
58117,1,1
69321,1,1
59310,1,1
58396,1,1
74832,1,2
69272,1,1
45763,1,1
80050,1,1
27740,1,1
35931,1,1
18762,2,1
61442,1,1
26600,2,1
84515,1,1
68358,1,1
58957,1,1
59538,1,1
7235,1,1
62126,1,1
13299,1,1
64149,1,1
48298,1,1
44681,0,0
22356,2,2
57408,2,2
43316,1,1
38259,2,1
64194,0,1
79640,2,2
69439,1,1
52215,1,1
83630,0,0
24119,1,1
34920,1,1
79844,2,1
17914,2,1
7637,1,1
9261,1,1
60704,1,1
64297,1,1
36903,1,1
27802,0,0
17570,1,2
36293,0,1
34355,1,1
12779,1,1
51760,1,1
23962,1,1
36712,1,1
14667,1,1
41769,1,1
61089,1,1
44055,1,2
49083,2,2
36149,1,1
56238,1,1
14393,2,1
12626,2,1
39659,2,1
38568,1,1
12554,1,1
8724,1,1
80095,1,2
35888,2,2
25854,1,1
6655,1,1
50929,1,1
45121,1,1
17648,1,1
28168,1,1
64573,1,1
31411,1,1
12103,1,1
21161,1,1
16743,1,1
46281,1,1
32811,1,1
12980,1,1
55209,2,1
56389,2,2
36409,2,2
45953,1,1
72753,1,1
23475,1,1
64042,1,1
16890,1,1
28850,1,1
46577,1,1
78423,2,1
14232,1,1
81644,1,1
10298,1,1
81933,1,1
73802,1,1
10579,1,1
52536,1,1
73611,0,0
41795,2,2
74666,2,2
77856,2,2
35572,2,2
50537,1,1
26170,1,1
7030,1,1
80363,0,0
30708,1,1
58009,1,1
18189,1,1
19433,1,1
14080,1,1
35920,1,1
51201,0,0
76621,1,1
80903,1,1
42777,2,1
36313,1,1
69166,2,1
62507,0,1
70258,1,1
13370,1,1
9337,1,0
18336,2,1
59376,1,1
25638,1,1
44854,1,1
61926,1,1
39789,2,2
32852,1,1
10886,1,1
6658,1,1
72622,1,1
74683,0,0
23653,1,1
82415,1,1
2984,2,2
20698,1,1
46809,1,1
20820,1,1
37283,2,1
44715,0,0
30232,1,1
63365,1,1
54923,1,1
30336,1,1
55450,0,0
5804,1,1
40412,1,1
16696,1,1
77275,1,1
31408,1,1
83505,2,2
71291,2,2
30605,2,2
19947,1,1
3994,1,1
17003,1,1
25918,1,1
7636,2,2
62227,2,2
5960,1,1
16249,1,1
11627,1,1
53155,1,1
20568,1,1
47380,1,1
10720,1,1
50793,2,2
30311,1,1
42301,1,1
53332,1,1
69540,2,2
58614,1,1
67177,2,2
36376,1,1
39487,1,1
45227,1,1
19241,1,1
18019,1,1
39017,1,1
68045,1,2
28284,0,0
20253,1,1
77906,0,0
71127,1,1
23380,1,1
7072,1,1
83328,1,1
59580,1,1
19501,1,1
60831,2,1
29616,1,1
36055,1,1
9922,1,1
79143,0,1
2235,1,2
6427,1,1
80165,2,1
58653,1,2
69878,1,1
43059,1,1
77384,2,2
46266,1,1
40166,2,2
63723,1,1
29049,1,1
79585,0,2
57452,2,1
50248,1,1
8470,1,1
24758,1,1
78161,1,1
68124,1,1
82900,1,1
68392,1,1
78612,2,2
37805,0,0
1477,2,0
4240,1,1
59419,1,1
45363,1,1
83218,1,1
82324,0,0
18614,0,0
62184,1,1
74507,2,2
80859,1,1
51703,1,1
82151,0,0
5137,1,1
46562,1,1
19573,0,1
2691,2,2
69416,0,0
8318,1,1
27352,1,1
22554,1,1
10632,2,1
59585,1,1
28238,1,1
81240,1,1
27851,1,1
63764,0,2
53213,1,1
33534,2,1
36108,1,1
58641,1,1
53684,1,0
73542,1,0
21143,1,1
67583,1,1
78233,1,1
27970,1,1
36740,0,0
79387,1,1
78953,2,2
19110,1,1
45138,0,0
49616,0,1
10115,1,1
63100,0,0
43454,1,1
9105,0,0
80301,1,1
70852,1,2
70418,0,0
52653,2,2
38094,1,1
67268,1,1
37989,1,1
5525,2,1
8486,2,1
46123,1,2
48405,0,1
80145,2,2
804,1,1
19926,1,1
29851,1,1
80203,1,1
287,1,1
18841,1,1
76514,1,1
48279,0,0
2409,1,1
69683,1,1
15264,1,1
67427,2,2
59489,0,0
64601,2,2
65509,1,1
59883,0,2
25361,2,2
62597,1,1
41925,1,1
817,1,1
6184,1,1
24010,1,1
37668,1,1
80504,0,0
59572,2,2
83806,0,0
19454,2,0
65003,2,1
20711,1,1
81043,1,1
80473,1,1
36418,2,1
16083,1,1
82267,1,1
5850,0,0
1488,1,1
15592,1,1
23396,1,1
22722,1,1
10913,1,1
45895,2,1
73894,2,2
8381,1,1
74188,1,1
21747,1,1
48177,1,0
76620,1,1
26161,1,1
73332,0,0
12294,2,2
1402,1,1
1955,2,2
25747,1,1
53708,1,1
83082,1,1
63136,2,2
73919,1,1
56082,2,1
49611,1,2
63278,1,1
53829,0,1
46360,1,1
81694,1,1
76287,1,1
39208,0,1
3154,1,1
22343,1,1
80348,1,1
29675,1,1
27440,1,1
67794,2,2
55872,1,1
67924,0,0
56565,2,2
5618,0,0
38026,1,1
11087,1,1
58286,1,1
2391,1,1
59106,1,1
61635,1,1
36280,2,1
5769,0,1
53683,1,1
54428,1,2
24062,1,1
4112,0,0
61249,2,2
40652,1,1
33184,1,1
33670,1,1
61970,1,1
79437,1,1
13172,0,0
30328,2,2
30474,1,1
41311,1,1
82675,2,1
16946,1,1
83178,1,1
10123,1,1
34286,1,1
10314,1,1
7540,1,1
7012,1,1
47851,1,1
14692,2,2
30173,0,1
42584,2,2
5670,2,1
40434,1,1
10719,2,1
36583,1,1
57398,1,1
40639,2,2
5849,1,1
83780,0,0
15193,1,1
56676,2,2
67576,0,0
50013,2,2
20221,1,1
46755,2,2
33457,1,1
61607,1,1
23642,1,1
78096,2,1
75560,2,1
10940,0,0
16648,1,1
8739,1,1
64449,1,1
26304,2,2
37693,2,2
43935,1,1
68017,1,1
76513,1,1
30652,1,1
71152,1,1
34327,1,1
18993,2,2
62073,0,2
2368,1,1
29985,1,1
28428,1,1
19244,2,2
72627,1,2
59763,2,2
24545,0,1
47787,1,1
4269,2,2
26710,1,1
7801,1,1
5177,1,1
77493,1,1
63585,1,1
65765,1,1
9788,1,1
41800,1,1
65447,1,2
55469,2,1
39271,1,1
3515,1,1
48950,1,1
75161,1,1
10545,0,0
2485,1,1
16900,0,0
33476,2,1
55786,2,2
3557,1,1
11735,2,2
7792,1,1
64560,1,1
36275,1,1
28480,1,1
55288,1,1
52301,1,1
20612,2,1
30362,2,1
71316,2,1
32118,1,1
83020,1,1
77312,1,1
42555,2,1
60695,1,1
51153,1,1
82252,1,1
27976,1,1
64505,1,1
52151,0,0
29729,1,1
5194,1,1
44017,2,2
63890,1,1
10943,0,0
39397,2,2
52455,1,1
30655,2,2
56418,1,1
44819,1,1
24539,1,1
17857,1,1
43926,1,1
3914,1,1
65650,0,0
37894,1,1
6905,1,1
67039,2,1
67316,1,1
38600,2,2
44615,1,1
10101,2,0
31359,1,1
39647,1,1
29448,1,0
70402,0,0
16293,1,1
10963,1,1
8500,1,1
13082,1,1
81730,1,1
39807,1,1
54917,1,1
42623,0,0
29637,1,1
2075,1,1
23881,1,1
62149,1,1
41342,1,1
69619,1,1
43271,2,2
56824,1,1
47473,1,1
63941,1,1
34295,1,1
19360,1,1
26263,2,1
6278,1,2
21770,1,1
74936,1,1
33491,1,1
68683,1,1
9509,1,1
69905,1,1
13411,1,1
50510,1,1
26470,2,0
47751,2,2
32164,1,2
3528,1,1
32784,1,1
57872,1,1
83675,2,2
29625,1,1
11241,1,2
74829,1,1
71931,1,1
53160,1,1
35895,0,0
73927,1,1
6450,2,2
75188,1,1
64198,2,2
65326,1,1
59887,1,1
80352,1,1
30473,1,1
43968,1,1
58916,1,1
28558,1,1
52888,1,1
26963,2,1
31255,1,1
77281,0,1
7139,1,1
14681,1,1
75917,2,2
71391,2,0
71140,2,2
4076,1,1
101,1,1
20976,1,1
71061,2,2
5359,1,2
61969,2,1
77251,1,1
18864,2,2
33336,1,1
53966,2,2
74782,2,2
74267,1,1
31251,1,1
42517,1,1
22983,1,1
58761,1,1
59241,2,2
82782,2,2
23124,1,1
56057,2,1
15678,1,1
48698,1,2
21348,1,1
37228,1,1
75403,2,2
15817,1,1
37840,1,1
45631,1,1
75794,1,1
79625,1,1
69056,1,1
29523,1,1
82078,1,1
69236,0,0
41748,2,1
22234,1,1
72069,1,1
76002,1,1
71464,1,1
67426,1,1
18888,1,0
41875,0,1
44851,1,1
36928,1,2
8245,1,1
44624,1,1
48294,1,1
50957,1,1
54884,1,1
74399,2,2
24554,1,1
78701,2,2
6478,1,1
5753,1,1
75446,1,2
49335,1,1
9651,1,1
5402,1,1
6534,0,1
51485,1,1
61006,1,1
76025,2,2
81332,1,1
70838,1,1
40087,0,1
27759,0,0
62203,1,1
22993,1,1
83672,1,1
13795,1,1
82417,2,1
21304,1,1
26781,1,1
29897,1,1
83640,2,1
81801,1,1
49511,1,1
1231,1,1
47367,2,2
51325,1,1
46058,1,1
45253,1,2
79419,2,1
10139,1,1
74929,1,1
31572,1,1
16548,1,1
19402,1,1
81931,0,1
4324,1,1
17281,1,1
28265,1,1
79890,1,1
84013,1,1
74793,1,1
76717,2,1
8167,1,1
57307,1,1
74672,0,1
7689,1,1
46619,1,1
25480,1,1
6565,1,1
80516,2,2
79144,2,2
56240,1,1
36784,1,1
52237,2,0
50113,2,2
45369,1,1
72793,1,1
12127,1,1
83187,1,2
33651,1,1
2523,1,1
25804,0,0
27655,0,0
44636,1,1
61887,1,1
41083,1,1
69304,1,1
20534,1,1
54106,1,1
23199,1,1
59942,1,1
663,0,1
57900,0,0
59612,2,2
8225,2,2
65694,1,1
69548,2,1
48207,2,2
37463,2,2
6232,1,1
82362,1,1
39570,1,1
32349,1,1
68003,1,1
60766,1,1
79787,1,1
74726,1,1
81377,2,2
1083,1,0
5990,0,0
69097,1,1
80946,2,1
63858,2,2
27657,1,1
31198,1,1
33758,2,2
20763,1,1
80466,2,2
71920,1,1
57856,2,1
31460,1,1
37542,0,0
14905,1,1
37044,1,1
59384,2,2
39620,0,0
31392,0,0
55579,0,0
32074,2,2
53877,1,1
6720,2,2
53004,1,1
34826,1,1
33431,0,0
12959,1,1
61734,1,1
29256,2,1
5277,0,0
57383,1,1
30150,2,1
24722,1,1
70504,0,0
27140,1,1
64177,2,0
14004,2,1
46337,1,1
23063,1,1
12662,1,1
5471,2,2
53991,1,1
45334,1,1
32957,1,1
2148,1,1
74950,0,1
55291,1,1
8242,2,1
66366,2,2
69741,1,1
38463,1,1
24286,1,1
69871,1,1
40722,1,1
80193,2,2
23216,1,1
32397,1,1
78328,1,1
25202,1,1
55244,1,1
23056,1,1
8178,1,1
25687,0,0
33462,2,2
32521,1,1
53449,0,1
59673,1,1
23183,1,1
40624,0,0
7960,1,1
6609,1,1
54057,1,2
65113,2,1
28623,1,1
27334,1,1
67353,1,1
12734,1,1
51181,1,1
26140,2,2
52403,1,1
1098,1,1
63695,1,1
24075,1,1
28231,0,1
83613,0,0
82181,0,0
10423,2,2
5890,1,1
29469,1,1
38837,1,1
52127,0,0
4408,2,2
39833,1,1
81458,0,0
67559,2,2
64316,1,1
81132,1,1
76956,1,2
34578,1,1
44285,1,1
7687,1,1
17392,0,1
17801,1,1
53219,1,1
56784,1,1
53417,1,1
56405,1,1
67662,2,2
53370,1,1
31949,1,1
6380,1,1
73524,1,2
26803,1,1
68565,2,2
14499,1,1
44537,1,1
46688,1,1
9272,1,1
46065,1,1
80115,1,1
54623,2,1
79758,1,1
42329,1,1
58735,1,1
39046,1,1
69438,2,2
56090,0,0
39479,2,2
9512,1,1
73721,1,1
47727,2,1
81831,1,1
37623,2,1
12197,2,2
39650,1,1
78970,1,1
31369,1,1
67118,2,2
23008,1,1
7179,0,0
79271,1,1
50805,1,1
48954,1,1
34103,1,1
54622,1,1
9319,1,1
17984,1,1
20608,2,1
29319,1,1
67022,2,2
29900,2,2
46573,1,1
81140,1,1
43269,1,1
23884,1,1
60497,1,1
40204,1,2
14289,1,1
72219,1,1
21598,1,1
21288,2,1
71766,0,0
23819,1,1
56365,1,1
48660,1,1
68374,1,1
46396,1,1
43176,1,1
29294,1,1
55857,1,1
77490,1,1
35590,1,1
65869,1,1
27116,1,1
65721,2,2
50514,1,1
5307,1,1
14283,1,1
9487,1,1
69611,1,2
83367,1,1
9965,2,1
28198,1,1
15338,1,1
12719,0,0
78603,2,2
19376,1,1
47137,0,0
35532,1,1
61176,1,1
17740,1,1
41666,1,1
51299,1,1
16112,1,1
54590,1,1
23238,1,1
26755,2,1
4931,0,0
52484,0,0
12680,2,0
33314,2,1
76302,2,1
54930,0,0
14218,2,0
18492,1,1
23697,1,1
29932,1,1
10816,1,1
62016,1,1
17541,1,1
60962,1,1
39885,1,1
79312,2,1
13079,2,0
72467,1,1
74282,2,0
41420,0,0
23941,1,1
4049,1,1
37382,1,1
25325,1,1
13589,1,1
37540,1,1
45082,1,1
1722,1,1
79338,2,2
69379,2,2
6543,1,1
73757,2,1
70435,1,1
38320,1,1
7420,1,1
45166,1,1
14315,1,1
12381,1,1
11381,1,1
70345,2,2
27928,1,0
10696,0,0
29046,1,1
9500,1,1
43626,0,0
64651,1,1
62535,1,1
42412,2,2
31172,0,1
36920,2,2
83299,0,0
62432,1,1
28590,1,1
58187,1,1
64982,2,2
25218,1,1
45751,1,1
39708,2,2
24009,2,1
83395,0,1
30704,1,1
69314,1,1
68486,0,0
73048,1,1
59365,2,1
52005,1,1
40149,1,1
57290,0,1
72993,1,1
64438,0,1
50196,2,2
29428,1,1
21583,1,2
38516,1,1
73746,1,1
10302,1,1
18055,1,1
31086,2,1
35775,1,1
82194,1,1
56797,1,1
7962,1,1
8009,1,1
17059,1,1
80037,2,2
53468,0,2
38946,1,1
51977,1,1
6843,1,1
72291,2,2
72340,0,0
77510,0,1
8088,1,1
83030,0,0
18763,1,1
78556,1,1
28643,1,1
36502,1,1
41443,1,1
33934,1,2
39771,1,1
5719,1,1
30962,0,2
70734,2,2
15325,0,1
6761,1,1
14782,2,0
37257,1,1
24859,1,1
64528,2,1
47586,1,1
55449,1,1
80296,1,1
70735,2,2
31543,1,1
69113,1,1
28447,1,1
21804,1,1
13153,1,1
71496,1,1
41353,1,2
83038,1,1
43557,0,0
4887,1,1
71387,1,1
9982,1,1
43998,2,2
14245,1,1
79454,1,1
24760,0,0
59613,0,1
83961,2,2
35729,1,1
48757,1,1
5770,1,1
34540,1,1
29797,1,1
58628,0,1
72854,1,2
37976,1,1
33180,1,1
54687,1,1
71455,1,1
8029,2,2
24581,1,1
84294,1,1
34427,0,0
18337,1,1
36350,2,2
48235,1,1
13852,1,1
75374,1,1
58981,1,1
41491,1,1
55481,1,1
65334,0,0
16336,2,2
40720,2,2
71672,1,1
4258,1,1
38350,1,1
56627,1,1
14450,1,1
41973,1,1
58128,1,1
47305,1,1
24693,2,1
59836,1,1
70688,1,2
18717,1,1
7802,1,1
21574,1,1
20940,1,1
18627,2,2
52000,1,1
27179,1,1
82401,1,1
77794,1,1
65804,1,1
62893,1,1
2086,0,1
16928,1,1
70514,1,1
49834,1,1
54354,1,1
51607,1,1
76168,2,2
50181,1,1
53604,1,1
45973,2,2
23749,1,1
15512,1,1
49,1,1
10680,1,1
2471,1,1
29912,1,1
25890,1,1
72326,0,0
46386,1,1
52497,1,1
72762,1,1
52094,1,2
66551,1,1
49436,2,2
43827,1,1
72464,2,1
12658,2,2
44343,1,1
37818,1,1
1631,1,1
79697,2,2
5764,1,1
29411,1,1
13596,1,1
45128,1,1
60151,1,1
47689,1,1
18399,1,1
34960,2,2
83044,1,1
4034,1,1
54214,0,0
16930,2,2
45027,2,1
12728,1,1
71595,0,0
445,1,1
67259,2,1
38467,2,1
776,1,1
12439,1,1
11137,1,1
44646,0,0
44911,2,2
44722,0,1
75586,2,1
79124,1,1
70833,1,1
29299,1,1
29854,1,1
63427,1,1
29532,1,1
39798,2,1
82824,1,1
75891,1,1
40341,2,2
49518,2,2
28733,1,1
3291,1,1
18769,1,1
57513,1,1
47200,1,2
57462,1,1
8028,1,1
47973,0,0
27046,1,1
7980,1,1
63696,1,1
69015,1,1
44940,2,2
53453,0,0
46735,1,1
57990,1,1
33977,1,1
29989,1,1
66049,2,2
29929,2,1
19132,2,1
71521,1,1
67881,1,1
6129,1,1
52259,2,1
19600,1,1
22526,1,1
60202,1,1
66913,1,1
50351,1,1
64062,1,1
70903,1,1
38556,0,0
40823,1,1
67916,1,1
2596,1,1
38975,2,1
71212,1,1
11139,1,2
19225,1,1
76087,0,0
82831,2,2
77816,0,1
48926,1,1
2618,1,1
64752,1,1
28421,1,1
79072,2,1
61365,1,1
19757,1,1
59323,1,1
20950,1,1
16959,1,1
35311,1,1
74104,1,1
25900,2,2
19783,0,1
68225,0,1
20948,1,1
39075,2,2
82127,1,1
9793,1,1
30471,1,1
54999,0,2
38096,2,2
62555,2,2
33394,1,1
45474,2,1
943,1,1
7338,1,1
54573,2,2
3377,1,1
83962,0,2
15235,1,1
66909,0,0
27803,1,1
62537,2,2
77093,0,0
65668,1,1
10488,1,1
65239,0,0
57718,1,1
77765,0,0
60748,0,2
25514,2,2
71849,1,1
13713,2,1
61874,1,1
13769,1,1
32630,1,1
68405,1,1
28782,1,1
24055,2,2
82601,2,1
59884,1,1
30515,1,1
13028,1,1
74637,1,1
16096,1,1
26603,1,1
53056,1,1
63323,1,1
36577,1,1
3609,1,1
29493,1,1
77465,1,1
29836,1,1
17588,1,1
52826,2,2
15202,1,1
74180,1,1
74838,1,1
82528,2,2
72682,1,1
82816,1,1
78408,1,1
13004,1,1
21978,1,1
82624,1,1
17402,1,2
76384,0,0
41879,2,1
51123,1,1
44436,0,0
23259,1,1
60381,1,1
35334,2,2
22311,1,1
56474,2,1
1640,0,0
18396,0,0
54746,1,1
31681,1,1
10947,1,1
74903,1,1
75085,1,1
34701,1,1
73180,2,2
51797,2,1
6959,1,1
66442,1,1
34653,1,1
53788,1,1
64716,0,0
14444,2,2
62728,0,1
72321,1,1
62628,1,1
43868,1,1
45910,1,1
72273,1,1
57179,0,0
10612,0,1
34539,1,1
46778,1,1
31831,1,1
68179,1,1
80191,1,1
8071,1,1
64360,2,2
38312,2,1
41852,1,1
78658,0,0
52125,1,1
72783,1,1
81736,2,1
23561,1,1
7505,0,0
63380,1,2
64674,2,2
78208,0,1
39308,1,1
40504,0,2
35446,1,1
33532,1,1
17154,0,0
38615,1,1
48487,1,1
34529,1,1
13372,0,0
67817,1,1
7281,1,1
30194,1,1
58008,1,1
41229,2,2
80090,2,2
83457,1,1
59065,0,1
41492,1,1
81881,0,1
75524,0,2
36912,1,2
78902,2,1
31020,0,0
54120,2,2
29660,1,1
11663,1,1
53253,1,2
28685,1,1
21881,1,1
34308,1,1
49196,1,1
37461,1,1
55169,0,0
10765,1,1
58982,1,1
50425,0,0
83145,1,1
35354,1,1
18926,1,1
4897,1,1
47899,1,1
15587,1,1
79668,1,1
17366,1,1
11754,1,1
14763,1,1
63945,1,1
18800,1,1
25785,2,2
39019,1,1
34914,1,1
27113,1,1
8851,0,0
66443,1,1
25563,2,1
37908,1,1
41625,2,2
80221,1,1
24133,1,1
22331,1,1
47272,1,1
69992,1,1
72419,2,2
46777,1,1
52146,1,1
46636,1,1
61130,1,1
38893,1,1
25967,1,1
11303,1,0
43782,1,1
31441,1,1
41053,1,1
11543,1,1
688,1,1
2583,1,1
66654,0,0
71323,1,1
78929,2,1
43425,1,1
80088,1,1
1435,1,1
49692,1,1
31959,2,1
18269,1,1
14212,1,1
70118,1,1
37909,1,1
28718,2,2
54467,1,1
20452,1,1
35719,1,1
25527,1,1
20848,1,1
8841,1,1
56387,0,0
29617,2,2
52840,0,0
4991,2,2
22887,0,1
61801,0,0
42784,1,1
16610,1,1
54883,1,1
58447,2,1
56965,2,2
10271,1,1
54688,1,1
72939,1,1
59847,2,2
15649,1,1
81508,2,2
37673,1,1
49899,1,1
48611,0,0
64620,1,1
15081,1,1
59517,1,1
48318,2,2
74287,2,1
40215,1,1
82141,1,1
59635,0,0
81789,1,1
71574,2,2
12063,0,0
13848,1,1
51343,1,1
64947,1,1
59427,1,1
1708,1,1
55593,2,2
44731,0,0
31855,1,1
67525,2,2
79267,1,1
72827,2,2
3510,1,1
46728,2,2
77526,1,1
27134,2,1
31568,0,0
3269,1,1
14297,2,1
32620,1,1
32,0,0
77556,1,1
41722,2,2
36795,1,1
39748,0,0
10601,2,2
32168,1,1
83585,2,2
12118,2,2
78187,1,1
49568,2,2
31102,1,1
51591,1,1
76786,2,2
77530,2,1
64672,1,1
47843,1,1
54336,1,1
62428,1,1
69190,1,1
2271,1,1
712,1,1
61190,2,2
72232,1,1
9285,1,1
56455,1,1
17582,1,2
18701,1,1
56680,2,2
2879,1,1
29414,2,1
8925,1,1
33835,1,1
73749,2,2
65964,0,1
20678,1,2
47974,1,1
82658,1,1
65625,1,1
61644,1,1
42091,2,2
8369,2,1
10737,1,1
55344,1,1
27343,1,1
32607,1,1
72409,0,0
443,2,1
22597,1,1
81113,1,1
67028,1,1
84472,0,1
36584,2,2
25701,2,2
61568,1,1
45673,0,0
1388,1,1
74330,2,2
37326,1,1
66398,2,1
3234,1,1
4350,1,1
81511,1,1
22563,1,1
40140,1,1
45804,1,1
7839,1,1
75451,2,2
59593,1,1
38014,2,2
21608,1,1
42940,1,1
43880,0,0
51320,1,1
13617,1,1
55285,2,2
49217,2,2
48346,1,1
83785,1,1
76984,0,0
50956,0,2
19408,1,1
70451,1,2
77289,1,1
35638,0,0
20080,2,1
79770,2,2
80452,1,1
26355,1,1
21476,1,1
75789,1,1
18377,1,1
26967,1,1
33730,1,2
79020,1,1
14850,1,1
11632,1,1
62075,0,2
56780,1,1
45719,1,1
2742,2,1
25033,0,0
34453,2,2
48156,1,1
79867,2,1
29180,1,0
17265,0,0
52984,0,0
23288,2,2
57303,1,1
76976,1,2
48312,2,1
60121,1,1
23191,1,1
53997,0,2
72640,1,1
1975,0,1
62600,2,1
66887,2,2
10794,1,1
79859,1,1
2446,1,1
84433,1,1
39697,1,1
21132,1,1
83682,1,1
15469,1,1
22300,0,0
34402,1,1
10157,1,1
83621,0,1
79063,0,0
40437,2,2
39732,1,2
84488,1,1
51365,1,1
3665,1,1
34246,1,1
18220,1,1
82355,1,1
50491,1,1
39323,2,2
37432,1,1
72438,2,2
74248,1,1
32973,0,1
5843,1,1
77078,1,1
47231,1,1
65605,1,1
51998,2,1
16638,1,1
67915,1,1
2973,1,1
1258,1,1
42362,2,1
12183,1,1
48554,1,1
24784,1,1
15983,1,1
36532,1,1
78588,1,1
28580,1,1
45022,1,1
54115,1,1
28882,2,1
35094,1,1
6098,1,1
21933,2,2
27308,1,1
50333,1,1
80576,2,2
10309,1,2
35744,1,1
31261,1,1
48960,1,0
11693,1,1
59498,1,1
5375,1,1
9120,1,1
41511,1,1
6492,2,2
24214,2,2
38578,1,1
77218,1,1
38438,1,1
16212,1,1
44504,2,2
78574,1,1
52931,1,1
20055,0,2
34079,1,1
61170,1,1
53837,0,0
42351,0,0
16643,2,1
80160,1,1
68791,2,2
34877,1,1
62145,1,1
779,1,1
24420,1,1
39427,1,1
47261,2,2
46816,0,1
47090,1,1
29303,1,1
26172,2,2
41755,2,2
39920,2,2
44042,1,1
33966,1,1
82426,2,2
7998,0,0
32139,1,1
13990,1,1
46602,2,2
34867,1,1
70670,2,1
37804,1,1
63600,1,1
65421,1,1
62545,1,1
43167,2,1
82358,2,2
45657,1,1
47370,2,2
10706,1,1
74095,1,1
9810,0,2
47848,1,1
32757,1,1
66540,1,1
80034,1,1
36599,1,1
25277,1,1
42515,1,1
66850,1,1
10119,0,0
28868,1,1
24338,2,2
57282,1,1
60272,0,0
40325,2,2
62086,0,0
76169,2,2
25344,1,1
4512,2,2
66293,1,1
64595,1,1
19762,1,1
32496,1,1
71863,1,2
82803,0,0
36707,1,1
24344,1,1
10766,1,1
8919,0,1
5087,1,1
58336,1,1
49839,0,0
6341,1,1
84662,1,1
18685,1,1
83292,1,1
59037,1,1
67209,2,1
66058,1,2
4916,1,1
78203,1,1
20309,1,1
82274,1,1
71376,1,1
22509,2,1
72300,0,0
17040,0,0
45880,1,1
65828,0,1
70989,0,1
6383,1,1
45339,2,2
30108,1,1
17173,1,1
53352,1,0
63632,2,2
5240,1,1
80832,1,1
33598,2,1
14779,1,1
52275,1,1
55122,1,1
61256,1,1
61514,1,1
30375,1,1
6102,1,1
33926,1,1
33428,1,1
70240,1,1
35136,1,1
72480,1,1
24681,1,1
22160,2,2
34511,1,1
22264,1,1
15437,1,1
58430,1,1
34164,1,1
52407,2,1
16684,1,1
60251,2,2
64069,1,1
56759,1,1
12141,1,1
46183,1,1
52119,1,1
48100,1,1
4960,1,1
25680,0,0
77067,1,1
65742,2,2
48903,1,1
51023,1,1
23492,1,1
14494,2,2
53185,1,1
45289,1,1
55019,2,1
30255,1,1
