Epoch 1/100, Train Loss: 0.6425, Train Accuracy: 0.7593, Train F1: 0.7203, Validation Loss: 0.6076, Validation Accuracy: 0.7713, Validation F1: 0.7249
Epoch 34/100, Train Loss: 0.3857, Train Accuracy: 0.8636, Train F1: 0.8554, Validation Loss: 0.4596, Validation Accuracy: 0.8394, Validation F1: 0.8265
Epoch 35/100, Train Loss: 0.3842, Train Accuracy: 0.8639, Train F1: 0.8560, Validation Loss: 0.4573, Validation Accuracy: 0.8393, Validation F1: 0.8266
Epoch 36/100, Train Loss: 0.3832, Train Accuracy: 0.8638, Train F1: 0.8558, Validation Loss: 0.4502, Validation Accuracy: 0.8443, Validation F1: 0.8331
Epoch 37/100, Train Loss: 0.3827, Train Accuracy: 0.8645, Train F1: 0.8564, Validation Loss: 0.4624, Validation Accuracy: 0.8439, Validation F1: 0.8304
Epoch 38/100, Train Loss: 0.3824, Train Accuracy: 0.8651, Train F1: 0.8571, Validation Loss: 0.4601, Validation Accuracy: 0.8407, Validation F1: 0.8264
Epoch 39/100, Train Loss: 0.3797, Train Accuracy: 0.8654, Train F1: 0.8577, Validation Loss: 0.4640, Validation Accuracy: 0.8397, Validation F1: 0.8255
Epoch 40/100, Train Loss: 0.3819, Train Accuracy: 0.8647, Train F1: 0.8567, Validation Loss: 0.4607, Validation Accuracy: 0.8404, Validation F1: 0.8266
Epoch 41/100, Train Loss: 0.3785, Train Accuracy: 0.8664, Train F1: 0.8587, Validation Loss: 0.4545, Validation Accuracy: 0.8410, Validation F1: 0.8292
Epoch 42/100, Train Loss: 0.3784, Train Accuracy: 0.8649, Train F1: 0.8572, Validation Loss: 0.4568, Validation Accuracy: 0.8439, Validation F1: 0.8318
Epoch 43/100, Train Loss: 0.3758, Train Accuracy: 0.8674, Train F1: 0.8598, Validation Loss: 0.4630, Validation Accuracy: 0.8400, Validation F1: 0.8257
Epoch 44/100, Train Loss: 0.3777, Train Accuracy: 0.8670, Train F1: 0.8594, Validation Loss: 0.4579, Validation Accuracy: 0.8400, Validation F1: 0.8278
Epoch 45/100, Train Loss: 0.3747, Train Accuracy: 0.8668, Train F1: 0.8593, Validation Loss: 0.4496, Validation Accuracy: 0.8451, Validation F1: 0.8330
Epoch 46/100, Train Loss: 0.3781, Train Accuracy: 0.8666, Train F1: 0.8591, Validation Loss: 0.4563, Validation Accuracy: 0.8443, Validation F1: 0.8318
Epoch 47/100, Train Loss: 0.3738, Train Accuracy: 0.8677, Train F1: 0.8601, Validation Loss: 0.4549, Validation Accuracy: 0.8440, Validation F1: 0.8311
Epoch 48/100, Train Loss: 0.3705, Train Accuracy: 0.8691, Train F1: 0.8618, Validation Loss: 0.4502, Validation Accuracy: 0.8443, Validation F1: 0.8335
Epoch 49/100, Train Loss: 0.3688, Train Accuracy: 0.8695, Train F1: 0.8622, Validation Loss: 0.4523, Validation Accuracy: 0.8439, Validation F1: 0.8322
Epoch 50/100, Train Loss: 0.3718, Train Accuracy: 0.8675, Train F1: 0.8601, Validation Loss: 0.4504, Validation Accuracy: 0.8436, Validation F1: 0.8327
Epoch 51/100, Train Loss: 0.3670, Train Accuracy: 0.8705, Train F1: 0.8634, Validation Loss: 0.4599, Validation Accuracy: 0.8439, Validation F1: 0.8303
Epoch 52/100, Train Loss: 0.3681, Train Accuracy: 0.8703, Train F1: 0.8632, Validation Loss: 0.4522, Validation Accuracy: 0.8442, Validation F1: 0.8332
Epoch 53/100, Train Loss: 0.3667, Train Accuracy: 0.8699, Train F1: 0.8627, Validation Loss: 0.4496, Validation Accuracy: 0.8432, Validation F1: 0.8329
Epoch 54/100, Train Loss: 0.3636, Train Accuracy: 0.8710, Train F1: 0.8639, Validation Loss: 0.4502, Validation Accuracy: 0.8456, Validation F1: 0.8343
Epoch 55/100, Train Loss: 0.3646, Train Accuracy: 0.8696, Train F1: 0.8624, Validation Loss: 0.4505, Validation Accuracy: 0.8417, Validation F1: 0.8341
Epoch 56/100, Train Loss: 0.3612, Train Accuracy: 0.8718, Train F1: 0.8649, Validation Loss: 0.4537, Validation Accuracy: 0.8387, Validation F1: 0.8313
Epoch 57/100, Train Loss: 0.3623, Train Accuracy: 0.8716, Train F1: 0.8648, Validation Loss: 0.4503, Validation Accuracy: 0.8454, Validation F1: 0.8355
Epoch 58/100, Train Loss: 0.3613, Train Accuracy: 0.8720, Train F1: 0.8651, Validation Loss: 0.4511, Validation Accuracy: 0.8449, Validation F1: 0.8354
Epoch 59/100, Train Loss: 0.3606, Train Accuracy: 0.8717, Train F1: 0.8649, Validation Loss: 0.4532, Validation Accuracy: 0.8456, Validation F1: 0.8349
Epoch 60/100, Train Loss: 0.3595, Train Accuracy: 0.8712, Train F1: 0.8644, Validation Loss: 0.4485, Validation Accuracy: 0.8426, Validation F1: 0.8352
Epoch 61/100, Train Loss: 0.3618, Train Accuracy: 0.8725, Train F1: 0.8657, Validation Loss: 0.4539, Validation Accuracy: 0.8419, Validation F1: 0.8345
Epoch 62/100, Train Loss: 0.3581, Train Accuracy: 0.8721, Train F1: 0.8652, Validation Loss: 0.4504, Validation Accuracy: 0.8441, Validation F1: 0.8355
Epoch 63/100, Train Loss: 0.3555, Train Accuracy: 0.8731, Train F1: 0.8663, Validation Loss: 0.4459, Validation Accuracy: 0.8438, Validation F1: 0.8361
Epoch 64/100, Train Loss: 0.3577, Train Accuracy: 0.8727, Train F1: 0.8660, Validation Loss: 0.4482, Validation Accuracy: 0.8426, Validation F1: 0.8353
Epoch 65/100, Train Loss: 0.3569, Train Accuracy: 0.8728, Train F1: 0.8661, Validation Loss: 0.4531, Validation Accuracy: 0.8405, Validation F1: 0.8331
Epoch 66/100, Train Loss: 0.3550, Train Accuracy: 0.8730, Train F1: 0.8664, Validation Loss: 0.4459, Validation Accuracy: 0.8466, Validation F1: 0.8372
Epoch 67/100, Train Loss: 0.3546, Train Accuracy: 0.8745, Train F1: 0.8679, Validation Loss: 0.4496, Validation Accuracy: 0.8446, Validation F1: 0.8360
Epoch 68/100, Train Loss: 0.3517, Train Accuracy: 0.8757, Train F1: 0.8693, Validation Loss: 0.4443, Validation Accuracy: 0.8461, Validation F1: 0.8373
Epoch 69/100, Train Loss: 0.3520, Train Accuracy: 0.8757, Train F1: 0.8693, Validation Loss: 0.4490, Validation Accuracy: 0.8436, Validation F1: 0.8359
Epoch 70/100, Train Loss: 0.3518, Train Accuracy: 0.8745, Train F1: 0.8681, Validation Loss: 0.4558, Validation Accuracy: 0.8415, Validation F1: 0.8341
Epoch 71/100, Train Loss: 0.3521, Train Accuracy: 0.8752, Train F1: 0.8688, Validation Loss: 0.4487, Validation Accuracy: 0.8451, Validation F1: 0.8351
Epoch 72/100, Train Loss: 0.3484, Train Accuracy: 0.8760, Train F1: 0.8697, Validation Loss: 0.4434, Validation Accuracy: 0.8475, Validation F1: 0.8377
Epoch 73/100, Train Loss: 0.3517, Train Accuracy: 0.8768, Train F1: 0.8705, Validation Loss: 0.4418, Validation Accuracy: 0.8486, Validation F1: 0.8385
Epoch 74/100, Train Loss: 0.3458, Train Accuracy: 0.8777, Train F1: 0.8715, Validation Loss: 0.4483, Validation Accuracy: 0.8452, Validation F1: 0.8352
Epoch 75/100, Train Loss: 0.3442, Train Accuracy: 0.8777, Train F1: 0.8716, Validation Loss: 0.4485, Validation Accuracy: 0.8445, Validation F1: 0.8358
Epoch 76/100, Train Loss: 0.3489, Train Accuracy: 0.8757, Train F1: 0.8696, Validation Loss: 0.4468, Validation Accuracy: 0.8462, Validation F1: 0.8370
Epoch 77/100, Train Loss: 0.3436, Train Accuracy: 0.8784, Train F1: 0.8723, Validation Loss: 0.4472, Validation Accuracy: 0.8468, Validation F1: 0.8362
Epoch 78/100, Train Loss: 0.3459, Train Accuracy: 0.8771, Train F1: 0.8707, Validation Loss: 0.4437, Validation Accuracy: 0.8439, Validation F1: 0.8372
Epoch 79/100, Train Loss: 0.3447, Train Accuracy: 0.8772, Train F1: 0.8711, Validation Loss: 0.4522, Validation Accuracy: 0.8423, Validation F1: 0.8359
Epoch 80/100, Train Loss: 0.3425, Train Accuracy: 0.8786, Train F1: 0.8727, Validation Loss: 0.4474, Validation Accuracy: 0.8452, Validation F1: 0.8376
Epoch 81/100, Train Loss: 0.3421, Train Accuracy: 0.8784, Train F1: 0.8724, Validation Loss: 0.4420, Validation Accuracy: 0.8476, Validation F1: 0.8405
Epoch 82/100, Train Loss: 0.3417, Train Accuracy: 0.8782, Train F1: 0.8723, Validation Loss: 0.4453, Validation Accuracy: 0.8484, Validation F1: 0.8397
Epoch 83/100, Train Loss: 0.3414, Train Accuracy: 0.8786, Train F1: 0.8728, Validation Loss: 0.4445, Validation Accuracy: 0.8458, Validation F1: 0.8383
Epoch 84/100, Train Loss: 0.3393, Train Accuracy: 0.8790, Train F1: 0.8731, Validation Loss: 0.4489, Validation Accuracy: 0.8432, Validation F1: 0.8361
Epoch 85/100, Train Loss: 0.3397, Train Accuracy: 0.8781, Train F1: 0.8722, Validation Loss: 0.4523, Validation Accuracy: 0.8353, Validation F1: 0.8312
Epoch 86/100, Train Loss: 0.3420, Train Accuracy: 0.8799, Train F1: 0.8741, Validation Loss: 0.4480, Validation Accuracy: 0.8459, Validation F1: 0.8374
Epoch 87/100, Train Loss: 0.3408, Train Accuracy: 0.8774, Train F1: 0.8713, Validation Loss: 0.4516, Validation Accuracy: 0.8433, Validation F1: 0.8350
Epoch 88/100, Train Loss: 0.3387, Train Accuracy: 0.8795, Train F1: 0.8737, Validation Loss: 0.4460, Validation Accuracy: 0.8451, Validation F1: 0.8381
Epoch 89/100, Train Loss: 0.3366, Train Accuracy: 0.8799, Train F1: 0.8743, Validation Loss: 0.4476, Validation Accuracy: 0.8456, Validation F1: 0.8381
Epoch 90/100, Train Loss: 0.3346, Train Accuracy: 0.8823, Train F1: 0.8765, Validation Loss: 0.4485, Validation Accuracy: 0.8410, Validation F1: 0.8356
Epoch 91/100, Train Loss: 0.3356, Train Accuracy: 0.8796, Train F1: 0.8737, Validation Loss: 0.4511, Validation Accuracy: 0.8451, Validation F1: 0.8372
Epoch 92/100, Train Loss: 0.3322, Train Accuracy: 0.8817, Train F1: 0.8761, Validation Loss: 0.4482, Validation Accuracy: 0.8433, Validation F1: 0.8377
Epoch 93/100, Train Loss: 0.3357, Train Accuracy: 0.8807, Train F1: 0.8751, Validation Loss: 0.4471, Validation Accuracy: 0.8442, Validation F1: 0.8367
