ID,Ground Truth,Predicted Value
20976,1,1
712,1,1
83655,1,1
5644,1,1
28238,1,1
11039,1,1
19832,1,1
38007,1,1
20334,2,0
84691,2,2
18269,1,1
73443,0,0
12808,1,1
21492,2,2
74102,1,1
63784,2,2
31074,1,1
50041,1,1
3255,1,1
35468,1,1
47661,1,1
52984,0,0
43473,2,1
50537,1,1
71455,1,1
83299,0,0
26928,0,1
8872,0,2
36075,2,2
34419,1,1
13080,1,1
12463,1,1
53997,0,2
14882,2,1
20912,1,1
74287,2,1
51153,1,1
31436,0,0
73495,2,2
62843,1,2
19110,1,1
41684,1,1
56565,2,2
73484,1,1
55579,0,2
81519,1,2
30748,1,1
5035,1,1
60619,1,1
43621,2,2
6165,1,1
25965,1,1
25378,1,1
37000,1,1
15678,1,1
42861,1,0
16325,1,1
65471,2,2
60121,1,1
23703,1,1
83724,1,1
9136,1,2
7687,1,1
62202,1,1
43926,1,1
64158,1,2
25404,1,1
76162,1,1
34029,1,1
80328,1,1
37506,1,1
35725,1,0
16288,1,1
36418,2,1
1298,1,1
29306,1,1
14393,2,2
44731,0,0
83883,1,1
68983,1,1
30376,2,2
43006,0,1
82987,1,2
29803,1,1
14251,1,1
63808,1,1
42704,1,1
26354,1,1
83210,1,1
79083,1,1
22824,1,1
2313,0,2
39010,1,1
42042,1,1
38536,1,1
72404,1,1
28428,1,1
6864,0,2
61940,1,1
70875,0,0
14541,1,1
70271,1,1
59096,0,1
27844,1,1
64466,2,2
48776,1,2
42374,1,1
44485,1,1
21961,2,1
8333,1,1
83328,1,1
12127,1,1
56057,2,1
52722,1,1
9098,1,1
14031,2,0
60596,2,2
22019,1,1
19976,1,1
31465,1,2
33506,1,1
11471,1,1
69133,2,2
38000,1,1
30372,1,0
72265,2,2
46778,1,1
25753,1,1
5631,1,1
73474,0,0
15577,1,1
76998,0,0
47072,1,1
29860,1,1
50618,2,2
42157,1,1
77386,2,2
43457,1,1
24119,1,1
56501,1,1
82711,1,1
23238,1,1
42517,1,1
22923,2,0
1083,1,1
36275,1,1
68699,2,2
16224,1,1
12525,1,1
40576,1,1
26086,1,1
32128,1,1
68635,1,1
67424,2,1
34033,1,1
39205,1,1
11102,1,1
70049,1,1
31705,1,1
9009,1,1
52532,1,1
64674,2,2
76956,1,1
7030,1,1
30678,1,1
43891,1,1
45138,0,0
33743,1,1
42950,1,1
18517,1,1
24072,1,1
5116,1,1
80127,2,2
1402,1,1
41452,2,2
46728,2,2
55169,0,0
17741,1,1
16620,1,1
24396,2,2
20481,1,1
42784,1,1
60267,1,1
8865,0,2
23475,1,1
14848,2,2
67018,1,1
39271,1,1
72883,2,1
68461,2,1
83874,1,1
58670,1,1
83666,0,1
71719,2,1
11210,2,2
17328,2,2
8082,1,1
30255,1,1
52190,1,1
19926,1,1
35932,1,1
12936,1,1
62042,1,2
40837,1,1
82104,2,0
20474,0,0
26006,0,0
73365,1,1
804,1,1
39085,1,1
73135,1,1
44954,1,1
29237,1,1
62643,1,1
48258,1,1
49039,1,1
29800,1,1
47137,0,0
40124,1,1
63813,2,1
59382,1,1
29848,1,1
55853,1,2
66805,1,1
47124,1,1
39114,2,2
16856,1,1
53384,0,1
176,2,2
43124,1,1
47841,1,1
48950,1,1
82261,1,1
5177,1,1
66493,1,1
48573,0,0
17835,2,2
69108,2,2
38493,1,1
4865,1,1
20079,1,1
60748,0,2
31282,1,1
2585,1,1
70514,1,1
46726,0,0
56983,1,1
38144,1,1
35752,1,1
28391,1,1
19876,1,1
47912,1,1
77445,2,1
30300,1,1
75663,2,2
61951,1,2
80209,1,1
8167,1,1
22154,1,1
35967,1,1
28256,1,1
28498,1,0
43401,1,1
33812,2,1
63163,2,0
24238,2,1
75789,1,1
18337,1,1
62097,0,2
37540,1,1
9484,0,0
4528,2,2
36807,1,1
11663,1,1
78756,1,1
74423,2,1
57101,1,1
2954,1,1
5054,1,1
68302,1,1
80605,1,1
58653,1,2
17433,1,1
5369,1,1
41106,1,1
28787,1,1
73757,2,2
76974,1,1
20346,1,1
67118,2,2
75669,2,2
62663,1,1
66273,1,1
21314,1,1
67813,1,1
1867,1,2
39891,1,1
68341,2,2
77985,2,2
16013,1,1
20610,1,1
36966,1,0
44575,1,2
77048,0,0
11620,1,1
81140,1,1
41927,1,1
54622,1,1
10115,1,1
20763,1,1
60675,1,1
69216,0,0
80973,2,2
27429,1,1
15856,0,0
26502,1,1
34718,1,1
39659,2,1
33956,1,1
13848,1,1
1975,0,1
83675,2,2
76948,0,2
16482,0,0
59518,1,1
14218,2,0
52842,2,1
9115,1,1
36134,2,1
29836,1,1
71735,1,1
23063,1,1
77103,1,1
32122,1,1
12252,1,1
34408,1,1
20309,1,1
78402,2,2
54084,1,1
27655,0,0
14692,2,2
48030,1,1
84693,1,1
13135,1,1
82127,1,1
71047,1,1
76733,1,1
34127,0,0
63064,1,1
82803,0,0
38338,2,2
15854,2,2
80004,2,2
72986,1,1
69494,1,1
71394,1,1
82392,1,1
70102,2,1
27515,2,2
57873,1,1
11139,1,1
72749,2,2
26019,0,1
50514,1,1
12663,1,1
62011,1,1
25987,1,1
10847,1,1
77919,1,1
40429,1,1
47652,2,2
59453,1,1
28813,1,1
27593,1,1
56243,1,1
34924,1,1
22339,2,2
74300,1,1
12960,1,1
75446,1,2
81933,1,1
15875,1,1
59922,2,1
58937,1,1
52275,1,1
10603,1,1
49436,2,2
42086,0,0
14004,2,1
42940,1,1
63976,1,1
83505,2,2
79362,1,2
62137,1,1
47212,2,2
62635,1,1
23267,1,1
32680,1,1
68412,2,2
28938,1,1
66293,1,1
77690,1,1
67559,2,2
79787,1,1
18594,0,0
6278,1,1
47791,2,1
53453,0,0
60480,2,2
83936,1,1
83319,2,2
65627,1,1
45227,1,1
60904,0,1
37109,1,1
50196,2,2
61514,1,1
56594,2,2
59323,1,1
41651,0,1
58982,1,1
80850,0,0
33445,1,1
19917,1,1
8643,1,1
41702,2,1
56421,1,1
17772,2,1
18836,1,1
29797,1,1
58981,1,1
50950,1,1
64950,0,0
65828,0,1
24055,2,2
11744,1,1
42606,1,1
53829,0,1
60580,1,1
58378,1,1
67218,2,2
21157,1,1
27063,2,2
26610,1,1
1372,1,1
11530,2,1
34325,1,1
42777,2,1
52283,2,1
70737,2,1
79406,1,1
77820,1,1
63365,1,1
35286,0,0
77899,2,2
33927,1,1
25574,1,1
27189,1,1
13568,1,1
10157,1,1
18955,2,1
68038,2,2
44412,1,1
61870,1,1
56257,1,1
70735,2,2
77795,1,1
65594,2,2
72209,1,1
68444,1,1
42403,1,1
36859,0,0
5749,1,1
64062,1,1
37057,2,1
19055,1,1
57215,1,1
48300,1,1
27609,1,1
53096,1,1
28775,2,1
76148,1,1
13063,2,1
45232,1,1
36176,2,1
30520,0,0
5586,1,1
24539,1,1
80637,1,2
19174,1,1
5808,1,1
81436,0,2
63760,1,1
80327,1,1
603,1,1
2438,1,1
38766,1,1
17154,0,0
10598,2,2
83317,1,1
52215,1,1
17613,2,2
75002,2,1
68006,2,2
45558,1,1
83470,2,2
41877,1,2
41322,1,1
25064,1,1
80466,2,2
40236,0,1
73746,1,1
32663,1,1
52454,1,1
25361,2,2
19114,2,2
46155,2,1
33863,1,1
10488,1,1
75426,2,2
36376,1,1
62884,1,1
48611,0,0
69481,1,1
59081,0,0
17541,1,1
38474,1,1
8543,1,1
16212,1,1
15165,1,1
23472,1,1
76514,1,1
59106,1,1
71141,2,2
979,2,2
81043,1,1
24581,1,1
3475,2,1
38952,1,1
79190,2,2
58122,1,1
33966,1,1
83585,2,2
27993,1,1
36642,1,1
10662,2,2
45827,0,0
9438,2,1
77901,1,1
27406,2,2
13245,1,2
35552,1,1
25067,2,1
54691,1,1
81076,2,2
60503,1,1
82401,1,1
69304,1,1
37906,1,1
38350,1,1
44504,2,2
55732,1,1
31706,1,1
76112,1,1
31405,0,0
19783,0,1
50256,1,1
28697,0,1
36041,1,1
18685,1,1
10623,1,1
38202,1,1
29049,1,1
20197,0,1
72753,1,1
83148,0,0
16314,2,2
26570,1,1
71212,1,1
70734,2,2
52119,1,1
65581,1,1
72836,1,1
17588,1,1
67133,2,1
4305,2,2
69655,2,2
3665,1,1
64804,1,1
19678,1,0
11579,2,1
22638,1,1
16517,1,1
34008,1,1
27182,0,0
23547,0,1
80344,1,2
28334,2,0
20999,1,1
774,2,2
37359,1,1
37407,1,1
56082,2,1
17500,1,1
26236,1,1
6531,1,1
4300,2,2
57179,0,0
29072,1,1
67790,1,2
47689,1,1
53215,2,1
53743,1,1
64811,0,0
10638,1,1
59856,1,1
57748,2,2
10162,1,1
70163,1,1
34175,1,1
31130,1,1
67268,1,1
46798,1,1
48560,1,1
72789,1,2
3154,1,1
5525,2,1
32300,1,1
89,1,1
67601,0,0
56125,0,2
26600,2,1
46687,1,1
38394,0,0
83437,2,2
41670,2,2
23561,1,1
54809,1,1
35539,2,0
60241,1,1
38349,2,2
77730,0,1
46360,1,1
67834,1,1
80050,1,1
70603,1,1
63272,1,1
3832,2,0
46716,1,1
11784,0,0
56854,2,2
50124,2,2
35030,1,1
50131,1,1
80598,2,1
13226,1,1
36903,1,1
9757,0,2
53847,2,1
58953,1,1
12381,1,1
1584,1,1
65722,2,1
23562,1,1
48334,2,2
59862,1,1
76494,1,1
31819,1,1
17870,2,2
12779,1,1
66717,2,1
28126,1,1
36200,1,1
63461,1,1
3824,1,1
61453,1,1
37908,1,1
83560,1,1
13589,1,1
22165,0,1
30303,1,1
69327,1,1
61293,2,0
66049,2,2
74065,1,2
48064,2,2
8016,1,1
40178,1,1
49556,1,1
64560,1,1
75586,2,1
69850,0,0
34109,1,1
59612,2,2
16015,1,1
72009,1,1
83187,1,2
53259,1,1
81539,1,1
63534,0,0
17031,0,0
15080,1,1
78810,1,1
42714,2,0
66599,2,2
43880,0,0
880,1,1
35312,1,1
25527,1,1
81343,2,1
39716,1,1
4304,2,2
6341,1,1
77653,1,1
83112,1,1
79845,2,2
41059,1,1
7116,1,1
60071,1,1
64198,2,2
18435,1,1
44946,1,2
9246,1,1
29441,1,1
58690,1,1
13813,1,1
29312,1,1
77906,0,0
61959,1,1
43659,1,1
13118,1,2
37978,1,1
23344,1,1
67261,1,1
83477,0,0
34054,1,1
46577,1,1
51493,1,1
788,1,1
32246,1,1
24461,1,1
31988,1,2
21031,2,2
76061,1,1
64998,1,1
23665,1,1
31972,1,1
7684,1,1
30854,1,1
55552,2,0
52000,1,1
45278,1,1
49534,1,1
57677,2,2
53802,1,1
414,1,1
33964,2,2
30235,1,1
29637,1,1
18544,1,1
82628,0,1
74548,1,1
73301,2,2
51554,2,2
52225,1,1
83902,2,1
1416,1,1
27759,0,0
44989,1,1
1406,0,2
49351,1,1
41060,2,2
34884,0,0
69366,1,1
7426,1,1
17570,1,1
40118,0,1
13889,0,0
70104,1,1
38701,1,0
40219,1,1
1757,1,1
45476,1,1
67346,1,1
50754,1,1
30909,1,1
5728,1,1
79249,1,1
62893,1,1
49852,1,1
28302,2,0
8637,1,1
52512,1,1
18869,1,1
50370,1,1
28293,1,1
28033,1,1
66320,1,1
18680,1,1
55519,1,1
8841,1,1
83083,1,1
23154,2,1
12183,1,1
24011,1,1
57055,1,1
19296,1,1
51620,1,1
39992,2,2
16253,0,0
73048,1,1
47777,1,1
24838,1,1
8683,0,0
76482,1,1
9512,1,1
78105,1,1
3685,1,1
18019,1,1
41800,1,1
19600,1,1
56472,2,2
35775,1,1
8739,1,1
1600,2,1
67638,0,0
1548,1,1
3126,1,1
57997,1,2
8558,1,1
73332,0,0
31624,1,1
11087,1,1
34960,2,2
62555,2,1
5402,1,1
7998,0,0
37643,1,1
82928,1,1
22617,1,1
3190,1,1
10933,1,1
46154,0,2
3548,2,1
24859,1,1
37668,1,1
16918,1,1
29625,1,1
62149,1,2
9773,1,1
69263,1,1
51264,1,1
43580,1,1
58883,1,1
43463,1,1
390,2,2
67311,2,1
51942,1,1
68180,1,1
64947,1,1
41875,0,1
14415,1,1
38469,2,2
48156,1,1
9761,1,1
4511,2,1
52296,1,1
978,1,1
9899,1,1
56276,0,0
39650,1,1
58740,0,1
29428,1,1
2032,0,2
56144,1,1
6959,1,1
12824,2,1
37270,1,2
19153,2,1
77286,1,1
14577,0,0
4041,2,1
17582,1,2
5849,1,1
8584,0,0
69905,1,1
31416,1,1
15054,1,1
78474,2,2
31291,2,2
75713,0,0
29437,1,1
49472,1,1
20402,1,1
12388,0,1
51221,2,2
20348,1,1
60113,0,0
19034,1,1
28381,1,1
531,2,2
71216,1,1
12325,2,2
32619,0,0
5542,1,1
64177,2,0
9955,1,1
64822,1,1
463,1,1
59010,1,1
31441,1,1
6761,1,1
15247,1,1
33301,1,1
60874,2,2
44184,1,1
73199,2,2
73469,1,1
51431,1,1
54139,1,1
72880,1,1
52911,1,1
84335,1,1
57129,1,1
67968,1,1
58975,1,1
78161,1,1
77955,1,0
84400,1,1
59884,1,1
72955,2,1
4049,1,1
46573,1,1
45818,1,1
54923,1,1
54057,1,2
56173,0,0
29807,1,1
18173,1,1
6412,1,1
40341,2,2
20692,0,0
80944,0,0
80544,2,2
2260,1,1
68199,0,1
55219,1,1
81113,1,1
69878,1,1
46513,2,2
61695,1,1
45373,1,1
73059,1,1
19241,1,1
67427,2,2
7095,1,1
56098,1,1
4681,1,1
41534,0,0
52151,0,0
13278,1,1
10407,2,2
67432,1,1
58536,1,1
75644,1,1
18902,1,1
60282,0,0
31896,1,1
45650,1,1
5587,1,1
81357,0,0
1365,1,1
6880,1,1
62126,1,1
83082,1,1
67959,1,1
45645,1,1
28856,1,1
33457,1,1
51752,1,1
53621,2,2
58490,0,0
29444,2,1
43,0,2
79419,2,1
63790,1,1
31275,1,1
75284,1,1
11207,1,2
60672,1,2
68893,1,1
77666,1,1
37673,1,1
773,1,1
10558,1,1
15620,1,1
52794,1,1
26116,2,2
51809,1,1
34277,1,1
7738,1,1
71657,2,2
77759,2,1
4644,1,1
50853,0,2
59517,1,1
68495,1,1
12664,1,1
81726,1,1
39938,1,1
21438,1,1
5194,1,1
56369,1,1
16150,1,1
45128,1,1
56881,1,1
30715,1,1
39848,2,2
2446,1,1
4717,1,1
25720,2,1
81875,2,1
20940,1,1
24251,1,1
46602,2,2
24631,1,1
53708,1,1
63361,0,1
40780,1,1
28882,2,1
47727,2,2
35994,1,1
17133,1,1
40436,1,1
9487,1,1
55883,1,1
28087,1,1
11825,1,1
52536,1,1
24010,1,1
25701,2,2
49805,0,0
50480,1,1
49366,0,1
80819,1,1
74769,1,1
2224,1,2
59572,2,1
488,1,1
31989,2,2
62345,2,1
33431,0,2
14080,1,1
27873,1,1
17740,1,1
79061,2,1
76823,1,1
44674,1,1
48082,2,2
42508,1,1
8064,1,1
43694,1,1
542,1,1
78625,1,1
42755,1,1
2119,2,2
10139,1,1
52247,1,1
52125,1,1
48126,1,1
34481,1,1
67368,1,1
17689,1,1
77510,0,0
82764,1,1
53073,2,2
692,1,1
64465,1,1
34743,1,1
60373,1,1
11486,1,1
79147,1,1
63998,0,0
30673,1,1
64802,2,1
18584,1,1
28185,1,1
32974,1,1
69345,0,0
6601,2,1
32774,1,1
58293,1,1
1118,0,0
8178,1,1
30526,1,1
63,1,1
41721,1,1
56489,1,1
33835,1,1
45156,1,1
51013,1,1
42497,0,0
64025,1,1
79144,2,2
56824,1,1
70920,2,1
26263,2,2
31883,2,2
77093,0,0
19379,2,1
36532,1,1
33447,1,1
30487,1,1
41407,0,1
13939,1,1
80139,1,1
64739,1,1
32469,1,1
36962,2,2
66829,2,1
22282,1,1
1050,1,2
75636,2,0
25620,0,0
70483,1,2
39598,2,2
19222,0,1
68655,0,0
8867,1,1
27667,0,1
35902,0,0
24932,1,1
61678,2,2
21161,1,1
77589,1,1
46337,1,1
32178,1,1
76287,1,1
26411,1,1
19138,2,2
11522,2,2
2643,1,1
44584,1,1
74483,1,1
57878,2,2
81987,1,1
5375,1,1
64322,1,1
20939,1,1
71938,0,2
84083,1,1
285,2,1
17917,0,0
80296,1,1
8519,1,1
10188,0,0
55593,2,2
61520,2,1
57021,1,1
47312,1,1
50332,1,1
80335,1,1
42462,2,2
21960,1,1
70435,1,1
71877,1,2
38613,1,1
33296,1,1
80088,1,1
40437,2,2
80576,2,2
4626,1,1
82675,2,1
25551,1,1
60562,2,0
4161,1,1
22969,1,1
41766,2,1
20615,1,1
41751,1,1
54336,1,1
55484,1,1
14781,1,1
70438,1,1
8175,1,1
11535,1,2
47906,0,1
12702,1,1
30870,1,1
78919,1,1
42329,1,1
77096,1,1
39017,1,1
33140,1,1
41246,1,1
82495,2,2
39479,2,2
61634,1,2
22541,1,1
19402,1,1
77982,1,1
83172,1,1
63627,2,2
15649,1,1
56455,1,1
70411,2,2
38046,2,2
14733,2,2
5807,1,1
9013,1,1
20677,1,0
27683,1,1
7839,1,1
30789,2,1
79267,1,1
3279,1,1
5758,1,1
49925,0,2
80221,1,1
29851,1,1
1855,1,1
65031,1,1
49196,1,1
67874,1,1
70,2,1
29088,1,1
2984,2,2
43173,1,1
81010,1,1
319,1,1
8920,1,2
53458,0,2
29351,1,1
12603,1,1
67908,1,1
16204,2,2
50793,2,2
52635,1,0
49093,1,1
18627,2,2
13749,1,1
61734,1,1
34894,1,1
69784,1,1
24323,1,1
54467,1,1
71083,1,1
46462,1,1
52154,1,1
49611,1,2
81698,1,1
51716,1,1
39708,2,2
35744,1,1
13003,2,1
78328,1,1
77183,1,1
80031,2,2
14357,1,1
61090,0,0
46660,0,0
48376,1,1
24448,1,1
11046,0,0
21217,1,1
66507,0,1
45451,1,1
28068,1,1
5845,1,1
14272,2,1
78556,1,0
42174,1,2
71020,2,2
82030,1,1
15501,1,1
34921,0,2
2879,1,1
68427,1,1
7258,1,1
73077,2,1
56166,1,1
8361,1,1
1585,1,1
30810,1,1
19042,1,1
27802,0,0
64834,1,1
52455,1,1
4408,2,2
47090,1,1
53731,1,1
8223,2,2
27712,1,1
27363,1,1
60591,0,0
12600,1,1
10438,2,2
14247,1,1
29952,1,1
18973,1,1
36108,1,1
6518,1,1
22276,0,0
25033,0,0
1471,1,1
32957,1,1
77816,0,1
16885,0,0
62806,2,1
5517,1,1
62225,1,1
81297,1,1
50351,1,1
26326,2,1
64828,1,1
65202,1,1
12417,0,1
76795,1,1
61259,1,1
11970,1,1
14833,1,0
64686,1,1
54440,1,2
46183,1,1
16630,1,1
32724,2,2
54884,1,1
22823,1,1
74066,1,1
2754,1,1
83496,1,1
56377,2,0
20174,1,1
25124,0,0
71364,1,1
64258,1,1
29120,0,1
37453,2,1
26416,1,1
77266,1,1
66366,2,2
35551,1,1
19445,0,0
49342,1,1
17635,1,1
28440,1,1
20847,0,2
81292,1,2
73592,0,0
25202,1,1
64120,0,0
55072,2,2
11754,1,1
50107,1,1
10530,1,1
72311,0,0
26497,1,1
32630,1,1
61874,1,1
32450,1,1
79525,1,1
823,1,1
30050,1,1
43808,1,1
62018,2,2
30336,1,1
81261,0,1
7649,1,1
20706,0,1
25423,1,1
80348,1,1
29431,1,1
29448,1,0
39155,1,1
9319,1,1
25171,1,1
45814,1,1
18800,1,1
40540,1,1
8542,1,1
66503,1,1
20438,1,1
74159,2,1
17207,0,0
77067,1,1
34651,1,1
1949,1,1
48635,1,1
44512,1,1
65916,0,1
78881,1,2
15187,2,2
67954,2,1
65421,1,1
79346,1,1
80809,1,1
41676,1,0
77285,1,1
38094,1,1
5248,1,2
37693,2,2
46562,1,1
61658,2,2
73147,1,1
79741,0,0
19052,1,1
27826,1,1
38539,1,1
42198,1,1
81925,2,1
27312,0,1
40026,2,1
64513,0,1
29751,2,1
5618,0,0
27740,1,1
23941,1,1
26018,1,1
30382,2,1
61315,0,0
28383,1,1
4199,1,1
910,1,1
45730,1,1
48146,0,0
77707,1,1
15665,1,1
59616,1,1
68055,2,2
40567,1,1
27928,1,0
77696,2,2
77710,1,1
17894,1,1
2674,1,1
8275,1,1
65113,2,1
62818,2,2
24128,0,1
84662,1,1
35081,1,1
76798,1,1
34327,1,1
16873,2,0
49028,1,1
71791,2,2
18552,1,1
6586,0,0
23380,1,1
7782,1,1
74683,0,0
4167,1,1
29150,1,1
72409,0,0
42170,2,2
57856,2,1
40140,1,1
4415,1,1
36051,1,1
74929,1,1
63512,1,1
63521,2,1
2324,2,1
19154,2,1
16153,1,1
36912,1,2
51755,0,0
8911,1,1
17402,1,2
56691,1,1
11511,1,1
19248,1,1
6043,1,1
83419,1,1
16302,0,1
5797,1,1
68805,2,1
42195,0,0
34286,1,1
70037,0,0
824,1,1
83403,1,1
74399,2,2
4851,1,1
9394,1,1
83806,0,0
14487,2,2
5290,2,2
51485,1,1
51822,1,1
77859,0,0
7135,1,1
22918,1,1
62593,2,2
10618,1,1
84319,2,2
83225,1,1
22887,0,1
71178,2,1
69159,0,0
54518,1,1
32349,1,1
63723,1,1
12841,2,1
83613,0,0
61377,1,1
42116,1,1
76219,1,1
50778,2,1
47748,1,1
11835,0,1
12439,1,1
67028,1,1
58396,1,1
27116,1,1
23133,1,1
10949,1,1
29135,1,1
11159,1,1
28533,1,1
13852,1,1
72347,1,1
11826,1,1
76013,1,1
44205,1,1
64219,0,0
23138,1,1
56389,2,2
29089,2,0
40627,1,1
20705,1,1
52307,1,1
69992,1,1
33791,1,2
7678,1,1
36432,1,1
12995,0,0
33176,0,1
36527,1,1
42362,2,1
32814,1,1
81052,1,1
42309,1,1
596,1,1
84665,1,1
57267,1,1
83986,0,0
50283,0,0
58466,1,1
18864,2,2
18425,1,1
84117,2,1
4754,1,1
11693,1,1
68358,1,1
52261,0,0
70455,2,2
38464,1,1
28765,0,1
53964,1,1
68852,0,0
71956,1,0
67007,1,1
21480,1,1
48629,0,1
67022,2,2
51239,1,0
6609,1,1
79474,2,2
72159,1,1
63605,0,2
56965,2,2
77547,2,2
34396,1,1
50296,1,1
51035,1,1
67984,2,0
67259,2,1
13978,0,1
58974,1,1
79437,1,1
53924,0,0
51115,1,1
2618,1,1
3795,1,1
79604,1,1
42091,2,2
40861,1,1
42817,1,2
1478,2,2
10963,1,1
78981,1,1
38014,2,2
84332,2,2
22273,2,1
32,0,0
79398,1,1
53903,2,0
69870,2,2
59455,1,1
2104,1,0
55485,2,2
20626,1,1
14719,1,1
11090,1,1
25015,1,1
22199,0,0
60202,1,1
60613,2,1
40139,1,1
19550,1,1
17933,1,1
71176,1,1
71074,1,1
15814,1,1
48516,1,1
59184,1,1
72284,0,1
16743,1,1
45625,1,1
5312,1,1
24190,1,1
16398,1,0
46489,1,1
29989,1,1
84515,1,1
4797,2,1
61970,1,1
2572,1,1
37240,1,1
59363,1,1
12773,1,1
51505,2,2
1885,2,2
27414,1,1
64833,1,1
16078,1,1
13173,1,1
39771,1,1
55038,1,1
4048,1,1
48488,1,1
74330,2,2
3059,1,1
54915,1,1
56445,1,1
13769,1,1
48451,1,1
65545,1,1
60565,1,1
65775,1,1
30481,1,1
44715,0,0
37286,1,1
28756,1,1
43178,1,1
21348,1,1
83780,0,0
40722,1,1
32973,0,1
3617,1,1
20006,1,1
34844,2,2
27260,2,2
14718,1,2
63304,1,1
37882,1,2
10719,2,2
82854,2,1
5821,1,1
41798,1,1
55203,1,1
26929,2,2
59718,1,1
70559,1,1
56474,2,1
21978,1,1
1095,1,2
34865,1,1
47787,1,1
19060,2,2
56279,1,1
63314,1,1
43181,1,1
13004,1,1
67597,1,1
2814,1,1
4785,1,1
77818,2,1
1249,1,1
45763,1,1
20711,1,1
12048,1,1
43274,1,1
58206,1,1
14665,1,1
24467,2,1
71413,0,2
12079,1,1
4278,0,0
29985,1,1
12675,1,1
70428,1,1
5137,1,1
44624,1,1
50425,0,0
36583,1,1
79394,1,1
48903,1,1
24760,0,0
52888,1,1
6383,1,1
64620,1,1
84508,2,2
67810,1,1
60987,1,2
57580,1,1
3593,2,2
76814,2,2
59000,1,1
47216,2,1
37257,1,1
34762,1,1
35482,2,2
13836,1,1
28590,1,1
47899,1,1
28497,0,1
28023,1,1
39165,1,1
24379,1,1
2644,1,1
12076,1,1
7241,1,1
67525,2,2
74248,1,1
18143,2,1
28948,1,1
67039,2,1
18762,2,1
70310,2,1
57562,1,1
58889,1,0
7561,1,1
75471,0,0
84274,1,1
54257,2,0
23826,2,1
75011,2,2
2485,1,1
64672,1,1
74405,1,1
5980,1,1
26363,1,1
70524,2,2
10891,1,1
27273,1,1
15303,1,1
47227,2,1
63681,2,1
3189,0,1
33934,1,1
70353,0,1
5409,1,1
42899,1,1
19471,2,2
59538,1,2
27376,0,0
37430,1,1
34830,1,1
54673,0,0
32799,2,1
78183,1,1
58376,1,1
63427,1,1
58157,0,1
81803,2,1
7563,1,1
19971,1,1
42218,1,1
19997,1,1
27217,1,1
3781,2,2
5554,1,1
8940,1,1
73652,0,0
13750,1,1
79736,1,1
66719,1,1
12452,2,2
2735,2,0
69492,1,1
56483,2,2
73637,2,2
